datetime,price_EUR_per_MWh,nuclear_MW,non_renewable_MW,renewable_MW
2025-06-27 02:00:00,80.96,1897.4399259842496,404.1666666666666,404.1666666666666
2025-06-27 03:00:00,79.94,1899.2418157026657,404.1666666666666,404.1666666666666
2025-06-27 04:00:00,79.94,1900.5131490039928,404.1666666666666,404.1666666666666
2025-06-27 05:00:00,82.12,1901.994702772468,404.1666666666666,404.1666666666666
2025-06-27 06:00:00,96.13,1903.0958576003889,404.1666666666666,404.1666666666666
2025-06-27 07:00:00,103.4,1901.594282835042,404.1666666666666,404.1666666666666
2025-06-27 08:00:00,97.36,1898.7112592855765,404.1666666666666,404.1666666666666
2025-06-27 09:00:00,87.09,1893.685989070883,404.1666666666666,404.1666666666666
2025-06-27 10:00:00,79.02,1891.403595427556,404.1666666666666,404.1666666666666
2025-06-27 11:00:00,71.02,1889.0010758030007,404.1666666666666,404.1666666666666
2025-06-27 12:00:00,74.71,1886.528482689397,404.1666666666666,404.1666666666666
2025-06-27 13:00:00,63.15,1885.597506334882,404.1666666666666,404.1666666666666
2025-06-27 14:00:00,62.05,1884.456309513219,404.1666666666666,404.1666666666666
2025-06-27 15:00:00,74.44,1882.5242833151392,404.1666666666666,404.1666666666666
2025-06-27 16:00:00,79.95,1880.392047148347,404.1666666666666,404.1666666666666
2025-06-27 17:00:00,83.5,1880.0717111984063,404.1666666666666,404.1666666666666
2025-06-27 18:00:00,87.05,1878.6502204205449,404.1666666666666,404.1666666666666
2025-06-27 19:00:00,105.1,1878.8504303892576,404.1666666666666,404.1666666666666
2025-06-27 20:00:00,122.94,1880.2919421639904,404.1666666666666,404.1666666666666
2025-06-27 21:00:00,129.95,1884.025858080486,404.1666666666666,404.1666666666666
2025-06-27 22:00:00,120.94,1884.155994560149,404.1666666666666,404.1666666666666
2025-06-27 23:00:00,103.54,1888.6607188561893,404.1666666666666,404.1666666666666
2025-06-28 00:00:00,94.64,1891.433626922863,404.1666666666666,404.1666666666666
2025-06-28 01:00:00,91.76,1892.9051701929027,404.1666666666666,404.1666666666666
2025-06-28 02:00:00,86.17,1895.8082147392397,404.1666666666666,404.1666666666666
2025-06-28 03:00:00,83.04,1897.509999473299,404.1666666666666,404.1666666666666
2025-06-28 04:00:00,81.21,1899.1116792230025,404.1666666666666,404.1666666666666
2025-06-28 05:00:00,80.09,1900.1427605618735,404.1666666666666,404.1666666666666
2025-06-28 06:00:00,78.97,1901.313988878844,404.1666666666666,404.1666666666666
2025-06-28 07:00:00,79.94,1899.5921831479127,404.1666666666666,404.1666666666666
2025-06-28 08:00:00,78.98,1895.6680677611407,404.1666666666666,404.1666666666666
2025-06-28 09:00:00,62.37,1891.1333119697936,404.1666666666666,404.1666666666666
2025-06-28 10:00:00,8.66,1886.4984511940904,404.1666666666666,404.1666666666666
2025-06-28 11:00:00,2.89,1884.896771444387,404.1666666666666,404.1666666666666
2025-06-28 12:00:00,7.16,1882.053789888664,404.1666666666666,404.1666666666666
2025-06-28 13:00:00,8.75,1872.4437113904453,404.1666666666666,404.1666666666666
2025-06-28 14:00:00,3.2,1849.719879941532,404.1666666666666,404.1666666666666
2025-06-28 15:00:00,14.93,1826.065072138104,404.1666666666666,404.1666666666666
2025-06-28 16:00:00,55.57,1807.9460699695871,404.1666666666666,404.1666666666666
2025-06-28 17:00:00,73.9,1793.6610887019224,404.1666666666666,404.1666666666666
2025-06-28 18:00:00,82.99,1787.6547896405357,404.1666666666666,404.1666666666666
2025-06-28 19:00:00,94.7,1786.573655809486,404.1666666666666,404.1666666666666
2025-06-28 20:00:00,111.43,1786.6937817907135,404.1666666666666,404.1666666666666
2025-06-28 21:00:00,114.85,1790.4276977072093,404.1666666666666,404.1666666666666
2025-06-28 22:00:00,111.81,1792.830217331764,404.1666666666666,404.1666666666666
2025-06-28 23:00:00,99.38,1797.6652880761803,404.1666666666666,404.1666666666666
2025-06-29 00:00:00,87.1,1802.290138353448,404.1666666666666,404.1666666666666
2025-06-29 01:00:00,83.32,1806.0741067621216,404.1666666666666,404.1666666666666
2025-06-29 02:00:00,81.33,1808.6768363553888,404.1666666666666,404.1666666666666
2025-06-29 03:00:00,79.53,1809.3775712458844,404.1666666666666,404.1666666666666
2025-06-29 04:00:00,79.68,1811.920237848538,404.1666666666666,404.1666666666666
2025-06-29 05:00:00,79.3,1813.221602645172,404.1666666666666,404.1666666666666
2025-06-29 06:00:00,75.26,1814.7532089058252,404.1666666666666,404.1666666666666
2025-06-29 07:00:00,70.0,1814.9534188745383,404.1666666666666,404.1666666666666
2025-06-29 08:00:00,36.44,1810.298537101964,404.1666666666666,404.1666666666666
2025-06-29 09:00:00,0.49,1804.942920438894,404.1666666666666,404.1666666666666
2025-06-29 10:00:00,1.55,1797.9856240261208,404.1666666666666,404.1666666666666
2025-06-29 11:00:00,-4.08,1752.187593683047,404.1666666666666,404.1666666666666
2025-06-29 12:00:00,-9.96,1587.6149994010502,404.1666666666666,404.1666666666666
2025-06-29 13:00:00,-10.03,1513.8075944350428,404.1666666666666,404.1666666666666
2025-06-29 14:00:00,-11.24,1430.320037481767,404.1666666666666,404.1666666666666
2025-06-29 15:00:00,-3.43,1384.8523535870695,404.1666666666666,404.1666666666666
2025-06-29 16:00:00,2.15,1383.801251251327,404.1666666666666,404.1666666666666
2025-06-29 17:00:00,51.52,1382.469854959386,404.1666666666666,404.1666666666666
2025-06-29 18:00:00,79.99,1381.5288681064355,404.1666666666666,404.1666666666666
2025-06-29 19:00:00,101.21,1380.397681783208,404.1666666666666,404.1666666666666
2025-06-29 20:00:00,114.65,1380.0673353348311,404.1666666666666,404.1666666666666
2025-06-29 21:00:00,118.12,1381.9993615329108,404.1666666666666,404.1666666666666
2025-06-29 22:00:00,117.96,1455.5765250348984,404.1666666666666,404.1666666666666
2025-06-29 23:00:00,105.62,1484.7571279748024,404.1666666666666,404.1666666666666
2025-06-30 00:00:00,96.99,1488.060592458565,404.1666666666666,404.1666666666666
2025-06-30 01:00:00,91.93,1489.1116947943076,404.1666666666666,404.1666666666666
2025-06-30 02:00:00,90.4,1492.8656317076743,404.1666666666666,404.1666666666666
2025-06-30 03:00:00,93.04,1494.086912516823,404.1666666666666,404.1666666666666
2025-06-30 04:00:00,93.29,1491.7644768797536,404.1666666666666,404.1666666666666
2025-06-30 05:00:00,103.31,1493.1158941685655,404.1666666666666,404.1666666666666
2025-06-30 06:00:00,118.29,1494.847710397932,404.1666666666666,404.1666666666666
2025-06-30 07:00:00,121.78,1493.045820679516,404.1666666666666,404.1666666666666
2025-06-30 08:00:00,102.02,1490.9436160080309,404.1666666666666,404.1666666666666
2025-06-30 09:00:00,94.9,1485.778198815238,404.1666666666666,404.1666666666666
2025-06-30 10:00:00,78.02,1481.4336424941685,404.1666666666666,404.1666666666666
2025-06-30 11:00:00,66.08,1477.6997265776731,404.1666666666666,404.1666666666666
2025-06-30 12:00:00,41.83,1474.8467345235142,404.1666666666666,404.1666666666666
2025-06-30 13:00:00,37.92,1471.36308106791,404.1666666666666,404.1666666666666
2025-06-30 14:00:00,51.51,1468.7203094809,404.1666666666666,404.1666666666666
2025-06-30 15:00:00,56.51,1467.1887032202462,404.1666666666666,404.1666666666666
2025-06-30 16:00:00,76.9,1466.3578318500877,404.1666666666666,404.1666666666666
2025-06-30 17:00:00,92.45,1464.515900137929,404.1666666666666,404.1666666666666
2025-06-30 18:00:00,108.38,1466.317789856345,404.1666666666666,404.1666666666666
2025-06-30 19:00:00,166.79,1476.3282882919896,404.1666666666666,404.1666666666666
2025-06-30 20:00:00,176.92,1481.0532435536138,404.1666666666666,404.1666666666666
2025-06-30 21:00:00,171.92,1481.4036109988613,404.1666666666666,404.1666666666666
2025-06-30 22:00:00,142.94,1483.2555532094557,404.1666666666666,404.1666666666666
2025-06-30 23:00:00,115.89,1484.907285451337,404.1666666666666,404.1666666666666
2025-07-01 00:00:00,107.58,1486.6090701853966,412.50000000000006,412.50000000000006
2025-07-01 01:00:00,96.77,1488.8814533302875,412.50000000000006,412.50000000000006
2025-07-01 02:00:00,92.48,1488.6612223647037,412.50000000000006,412.50000000000006
2025-07-01 03:00:00,92.25,1490.112744637872,412.50000000000006,412.50000000000006
2025-07-01 04:00:00,92.82,1491.664371895397,412.50000000000006,412.50000000000006
2025-07-01 05:00:00,98.63,1492.1849178140506,412.50000000000006,412.50000000000006
2025-07-01 06:00:00,112.2,1493.8166290590607,412.50000000000006,412.50000000000006
2025-07-01 07:00:00,118.57,1494.5473954448628,412.50000000000006,412.50000000000006
2025-07-01 08:00:00,117.52,1492.084812829694,412.50000000000006,412.50000000000006
2025-07-01 09:00:00,100.09,1487.4799835492977,412.50000000000006,412.50000000000006
2025-07-01 10:00:00,85.03,1485.077463924743,412.50000000000006,412.50000000000006
2025-07-01 11:00:00,81.04,1481.553768475396,412.50000000000006,412.50000000000006
2025-07-01 12:00:00,75.27,1477.4294431199107,412.50000000000006,412.50000000000006
2025-07-01 13:00:00,74.2,1452.1028820777296,412.50000000000006,412.50000000000006
2025-07-01 14:00:00,72.92,1347.9636668517194,412.50000000000006,412.50000000000006
2025-07-01 15:00:00,81.15,1326.4410952150834,412.50000000000006,412.50000000000006
2025-07-01 16:00:00,94.9,1321.7862134425088,412.50000000000006,412.50000000000006
2025-07-01 17:00:00,105.31,1316.8610482121717,412.50000000000006,412.50000000000006
2025-07-01 18:00:00,123.98,1316.68085924033,412.50000000000006,412.50000000000006
2025-07-01 19:00:00,195.02,1315.7598933842507,412.50000000000006,412.50000000000006
2025-07-01 20:00:00,215.05,1316.68085924033,412.50000000000006,412.50000000000006
2025-07-01 21:00:00,203.17,1319.8341662475582,412.50000000000006,412.50000000000006
2025-07-01 22:00:00,164.42,1325.9906227854794,412.50000000000006,412.50000000000006
2025-07-01 23:00:00,126.38,1331.4463444329058,412.50000000000006,412.50000000000006
2025-07-02 00:00:00,113.92,1335.2503338384506,412.50000000000006,412.50000000000006
2025-07-02 01:00:00,100.88,1338.1533783847876,412.50000000000006,412.50000000000006
2025-07-02 02:00:00,94.7,1340.3556880406295,412.50000000000006,412.50000000000006
2025-07-02 03:00:00,94.32,1341.8272313106693,412.50000000000006,412.50000000000006
2025-07-02 04:00:00,95.09,1343.488974050986,412.50000000000006,412.50000000000006
2025-07-02 05:00:00,101.82,1345.390968753759,412.50000000000006,412.50000000000006
2025-07-02 06:00:00,114.9,1344.6101498757785,412.50000000000006,412.50000000000006
2025-07-02 07:00:00,119.51,1343.7592575087483,412.50000000000006,412.50000000000006
2025-07-02 08:00:00,108.91,1341.1865594107878,412.50000000000006,412.50000000000006
2025-07-02 09:00:00,94.89,1336.201331189837,412.50000000000006,412.50000000000006
2025-07-02 10:00:00,83.02,1330.7155780471037,412.50000000000006,412.50000000000006
2025-07-02 11:00:00,77.69,1327.211903594628,412.50000000000006,412.50000000000006
2025-07-02 12:00:00,74.91,1324.3088590482912,412.50000000000006,412.50000000000006
2025-07-02 13:00:00,64.32,1320.4347961536969,412.50000000000006,412.50000000000006
2025-07-02 14:00:00,66.05,1316.7309117325085,412.50000000000006,412.50000000000006
2025-07-02 15:00:00,72.44,1315.779914381122,412.50000000000006,412.50000000000006
2025-07-02 16:00:00,82.47,1215.6549090278052,412.50000000000006,412.50000000000006
2025-07-02 17:00:00,93.41,1169.326322267642,412.50000000000006,412.50000000000006
2025-07-02 18:00:00,112.92,1169.5465532332262,412.50000000000006,412.50000000000006
2025-07-02 19:00:00,148.06,1170.8479180298598,412.50000000000006,412.50000000000006
2025-07-02 20:00:00,178.06,1174.4116554729494,412.50000000000006,412.50000000000006
2025-07-02 21:00:00,170.06,1176.083408711702,412.50000000000006,412.50000000000006
2025-07-02 22:00:00,149.53,1178.6561068096628,412.50000000000006,412.50000000000006
2025-07-02 23:00:00,115.8,1182.560201199564,412.50000000000006,412.50000000000006
2025-07-03 00:00:00,97.28,1182.6903376792277,412.50000000000006,412.50000000000006
2025-07-03 01:00:00,90.87,1184.8926473350691,412.50000000000006,412.50000000000006
2025-07-03 02:00:00,90.04,1185.8436446864555,412.50000000000006,412.50000000000006
2025-07-03 03:00:00,85.81,1188.4463742797232,412.50000000000006,412.50000000000006
2025-07-03 04:00:00,85.2,1190.648683935565,412.50000000000006,412.50000000000006
2025-07-03 05:00:00,90.03,1193.5517284819018,412.50000000000006,412.50000000000006
2025-07-03 06:00:00,99.61,1192.4305526571095,412.50000000000006,412.50000000000006
2025-07-03 07:00:00,107.33,1190.1281380169114,412.50000000000006,412.50000000000006
2025-07-03 08:00:00,103.23,1188.5264582672082,412.50000000000006,412.50000000000006
2025-07-03 09:00:00,92.1,1187.1950619752677,412.50000000000006,412.50000000000006
2025-07-03 10:00:00,90.33,1186.7245685487924,412.50000000000006,412.50000000000006
2025-07-03 11:00:00,86.71,1185.323098767802,412.50000000000006,412.50000000000006
2025-07-03 12:00:00,84.43,1185.823623689584,412.50000000000006,412.50000000000006
2025-07-03 13:00:00,84.07,1182.540180202693,412.50000000000006,412.50000000000006
2025-07-03 14:00:00,84.67,1177.8852984301182,412.50000000000006,412.50000000000006
2025-07-03 15:00:00,88.69,1177.2846685239797,412.50000000000006,412.50000000000006
2025-07-03 16:00:00,96.3,1175.8131252539397,412.50000000000006,412.50000000000006
2025-07-03 17:00:00,99.6,1179.0865582423953,412.50000000000006,412.50000000000006
2025-07-03 18:00:00,102.55,1180.7182694874057,412.50000000000006,412.50000000000006
2025-07-03 19:00:00,133.96,1184.5422798898217,412.50000000000006,412.50000000000006
2025-07-03 20:00:00,172.95,1185.2430147803168,412.50000000000006,412.50000000000006
2025-07-03 21:00:00,171.97,1185.523308736515,412.50000000000006,412.50000000000006
2025-07-03 22:00:00,135.64,1187.8657653704556,412.50000000000006,412.50000000000006
2025-07-03 23:00:00,112.42,1189.047004185862,412.50000000000006,412.50000000000006
2025-07-04 00:00:00,106.93,1191.129187860476,412.50000000000006,412.50000000000006
2025-07-04 01:00:00,103.0,1190.9489988886344,412.50000000000006,412.50000000000006
2025-07-04 02:00:00,98.19,1191.4495238104166,412.50000000000006,412.50000000000006
2025-07-04 03:00:00,96.94,1192.6007311305154,412.50000000000006,412.50000000000006
2025-07-04 04:00:00,97.97,1194.4026208489315,412.50000000000006,412.50000000000006
2025-07-04 05:00:00,105.0,1194.803040786357,412.50000000000006,412.50000000000006
2025-07-04 06:00:00,122.51,1193.4316025006742,412.50000000000006,412.50000000000006
2025-07-04 07:00:00,119.26,1196.6349620000806,412.50000000000006,412.50000000000006
2025-07-04 08:00:00,102.99,1197.1054554265556,412.50000000000006,412.50000000000006
2025-07-04 09:00:00,89.07,1199.0575026215065,412.50000000000006,412.50000000000006
2025-07-04 10:00:00,88.0,1196.0743740876842,412.50000000000006,412.50000000000006
2025-07-04 11:00:00,84.87,1192.5706996352087,412.50000000000006,412.50000000000006
2025-07-04 12:00:00,73.15,1190.3283479856243,412.50000000000006,412.50000000000006
2025-07-04 13:00:00,66.95,1189.3272981420598,412.50000000000006,412.50000000000006
2025-07-04 14:00:00,56.2,1186.143959639525,412.50000000000006,412.50000000000006
2025-07-04 15:00:00,80.18,1184.842594842891,412.50000000000006,412.50000000000006
2025-07-04 16:00:00,83.31,1185.323098767802,412.50000000000006,412.50000000000006
2025-07-04 17:00:00,86.06,1185.3631407615444,412.50000000000006,412.50000000000006
2025-07-04 18:00:00,101.51,1185.4232037521583,412.50000000000006,412.50000000000006
2025-07-04 19:00:00,119.93,1187.1249884862182,412.50000000000006,412.50000000000006
2025-07-04 20:00:00,154.95,1191.099156365169,412.50000000000006,412.50000000000006
2025-07-04 21:00:00,159.59,1192.7709096039216,412.50000000000006,412.50000000000006
2025-07-04 22:00:00,128.76,1195.353618200318,412.50000000000006,412.50000000000006
2025-07-04 23:00:00,109.77,1197.435801874932,412.50000000000006,412.50000000000006
2025-07-05 00:00:00,100.9,1198.757187668437,412.50000000000006,412.50000000000006
2025-07-05 01:00:00,95.38,1201.3398962648332,412.50000000000006,412.50000000000006
2025-07-05 02:00:00,92.5,1204.0126993471504,412.50000000000006,412.50000000000006
2025-07-05 03:00:00,90.75,1206.1449355139428,412.50000000000006,412.50000000000006
2025-07-05 04:00:00,89.13,1207.9868672261014,412.50000000000006,412.50000000000006
2025-07-05 05:00:00,88.85,1209.488441991448,412.50000000000006,412.50000000000006
2025-07-05 06:00:00,91.07,1210.2692608694283,412.50000000000006,412.50000000000006
2025-07-05 07:00:00,88.68,1209.2181585336857,412.50000000000006,412.50000000000006
2025-07-05 08:00:00,87.44,1207.8867622417447,412.50000000000006,412.50000000000006
2025-07-05 09:00:00,75.95,1204.3630667923978,412.50000000000006,412.50000000000006
2025-07-05 10:00:00,73.16,1200.308814925962,412.50000000000006,412.50000000000006
2025-07-05 11:00:00,36.94,1195.4737441815455,412.50000000000006,412.50000000000006
2025-07-05 12:00:00,8.23,1189.5675501045152,412.50000000000006,412.50000000000006
2025-07-05 13:00:00,2.08,1188.1961118188322,412.50000000000006,412.50000000000006
2025-07-05 14:00:00,3.68,1186.8947470221983,412.50000000000006,412.50000000000006
2025-07-05 15:00:00,33.09,1186.7445895456635,412.50000000000006,412.50000000000006
2025-07-05 16:00:00,71.08,1186.9948520065548,412.50000000000006,412.50000000000006
2025-07-05 17:00:00,83.31,1186.6645055581785,412.50000000000006,412.50000000000006
2025-07-05 18:00:00,93.3,1186.2440646238813,412.50000000000006,412.50000000000006
2025-07-05 19:00:00,102.69,1189.9279280481985,412.50000000000006,412.50000000000006
2025-07-05 20:00:00,107.87,1190.228243001268,412.50000000000006,412.50000000000006
2025-07-05 21:00:00,116.67,1192.6007311305154,412.50000000000006,412.50000000000006
2025-07-05 22:00:00,113.02,1195.1734292284764,412.50000000000006,412.50000000000006
2025-07-05 23:00:00,103.05,1198.0764737748132,412.50000000000006,412.50000000000006
2025-07-06 00:00:00,95.16,1200.478993399368,412.50000000000006,412.50000000000006
2025-07-06 01:00:00,87.52,1201.179728289863,412.50000000000006,412.50000000000006
2025-07-06 02:00:00,85.95,1203.512174425368,412.50000000000006,412.50000000000006
2025-07-06 03:00:00,85.08,1204.6633817454674,412.50000000000006,412.50000000000006
2025-07-06 04:00:00,86.21,1205.4141691281409,412.50000000000006,412.50000000000006
2025-07-06 05:00:00,86.05,1207.546405294933,412.50000000000006,412.50000000000006
2025-07-06 06:00:00,85.64,1209.6686309632896,412.50000000000006,412.50000000000006
2025-07-06 07:00:00,85.7,1210.419418345963,412.50000000000006,412.50000000000006
2025-07-06 08:00:00,82.31,1209.5885469758043,412.50000000000006,412.50000000000006
2025-07-06 09:00:00,75.93,1205.8446205608734,412.50000000000006,412.50000000000006
2025-07-06 10:00:00,72.47,1202.3409461083977,412.50000000000006,412.50000000000006
2025-07-06 11:00:00,71.07,1199.9784684775857,412.50000000000006,412.50000000000006
2025-07-06 12:00:00,62.07,1200.4089199103184,412.50000000000006,412.50000000000006
2025-07-06 13:00:00,62.09,1200.0585524650708,412.50000000000006,412.50000000000006
2025-07-06 14:00:00,71.01,1200.7793083524373,412.50000000000006,412.50000000000006
2025-07-06 15:00:00,75.95,1197.6760538373876,412.50000000000006,412.50000000000006
2025-07-06 16:00:00,79.97,1197.3557178874466,412.50000000000006,412.50000000000006
2025-07-06 17:00:00,87.2,1197.6360118436448,412.50000000000006,412.50000000000006
2025-07-06 18:00:00,104.45,1197.1354869218628,412.50000000000006,412.50000000000006
2025-07-06 19:00:00,111.27,1200.4089199103184,412.50000000000006,412.50000000000006
2025-07-06 20:00:00,124.21,1204.9636966985368,412.50000000000006,412.50000000000006
2025-07-06 21:00:00,127.7,1207.5664262918042,412.50000000000006,412.50000000000006
2025-07-06 22:00:00,122.13,1210.44944984127,412.50000000000006,412.50000000000006
2025-07-06 23:00:00,106.66,1211.07010074428,412.50000000000006,412.50000000000006
2025-07-07 00:00:00,101.45,1211.570625666062,412.50000000000006,412.50000000000006
2025-07-07 01:00:00,93.77,1211.350394700478,412.50000000000006,412.50000000000006
2025-07-07 02:00:00,93.76,1211.9510246066166,412.50000000000006,412.50000000000006
2025-07-07 03:00:00,92.82,1212.6217280018047,412.50000000000006,412.50000000000006
2025-07-07 04:00:00,95.01,1213.8530193093889,412.50000000000006,412.50000000000006
2025-07-07 05:00:00,99.99,1212.7718854783395,412.50000000000006,412.50000000000006
2025-07-07 06:00:00,112.07,1211.6507096535474,412.50000000000006,412.50000000000006
2025-07-07 07:00:00,118.58,1210.4894918350126,412.50000000000006,412.50000000000006
2025-07-07 08:00:00,110.81,1209.5885469758043,412.50000000000006,412.50000000000006
2025-07-07 09:00:00,109.19,1208.1470352010715,412.50000000000006,412.50000000000006
2025-07-07 10:00:00,99.54,1206.5453554513686,412.50000000000006,412.50000000000006
2025-07-07 11:00:00,92.11,1207.686552273032,412.50000000000006,412.50000000000006
2025-07-07 12:00:00,88.92,1206.815638909131,412.50000000000006,412.50000000000006
2025-07-07 13:00:00,87.55,1207.2160588465567,412.50000000000006,412.50000000000006
2025-07-07 14:00:00,87.5,1204.3130143002195,412.50000000000006,412.50000000000006
2025-07-07 15:00:00,91.04,1208.3472451697844,412.50000000000006,412.50000000000006
2025-07-07 16:00:00,94.96,1210.389386850656,412.50000000000006,412.50000000000006
2025-07-07 17:00:00,102.7,1235.7159478928368,412.50000000000006,412.50000000000006
2025-07-07 18:00:00,103.15,1289.9027759249807,412.50000000000006,412.50000000000006
2025-07-07 19:00:00,102.71,1374.3413302296428,412.50000000000006,412.50000000000006
2025-07-07 20:00:00,108.79,1382.5699599437426,412.50000000000006,412.50000000000006
2025-07-07 21:00:00,109.7,1382.1695400063168,412.50000000000006,412.50000000000006
2025-07-07 22:00:00,109.26,1383.6510937747923,412.50000000000006,412.50000000000006
2025-07-07 23:00:00,102.69,1384.9024060792478,412.50000000000006,412.50000000000006
2025-07-08 00:00:00,101.6,1384.8723745839409,412.50000000000006,412.50000000000006
2025-07-08 01:00:00,98.63,1385.3028260166734,412.50000000000006,412.50000000000006
2025-07-08 02:00:00,95.67,1385.8333824337628,412.50000000000006,412.50000000000006
2025-07-08 03:00:00,93.19,1385.0525635557824,412.50000000000006,412.50000000000006
2025-07-08 04:00:00,94.07,1386.2538233680598,412.50000000000006,412.50000000000006
2025-07-08 05:00:00,99.71,1384.8323325901983,412.50000000000006,412.50000000000006
2025-07-08 06:00:00,107.99,1385.8734244275054,412.50000000000006,412.50000000000006
2025-07-08 07:00:00,115.32,1387.3049257038024,412.50000000000006,412.50000000000006
2025-07-08 08:00:00,113.09,1387.6753141459214,412.50000000000006,412.50000000000006
2025-07-08 09:00:00,104.01,1386.7042957976637,412.50000000000006,412.50000000000006
2025-07-08 10:00:00,98.61,1388.976678942555,412.50000000000006,412.50000000000006
2025-07-08 11:00:00,96.07,1388.075734083347,412.50000000000006,412.50000000000006
2025-07-08 12:00:00,90.58,1389.2769938956244,412.50000000000006,412.50000000000006
2025-07-08 13:00:00,90.66,1448.1987876878284,412.50000000000006,412.50000000000006
2025-07-08 14:00:00,92.01,1519.7938724995583,412.50000000000006,412.50000000000006
2025-07-08 15:00:00,91.7,1653.6342365841265,412.50000000000006,412.50000000000006
2025-07-08 16:00:00,92.08,1842.652468045967,412.50000000000006,412.50000000000006
2025-07-08 17:00:00,91.53,1914.307615848311,412.50000000000006,412.50000000000006
2025-07-08 18:00:00,101.83,1922.1158046281132,412.50000000000006,412.50000000000006
2025-07-08 19:00:00,112.77,1921.36501724544,412.50000000000006,412.50000000000006
2025-07-08 20:00:00,122.36,1921.815489675044,412.50000000000006,412.50000000000006
2025-07-08 21:00:00,120.81,1923.4371904216189,412.50000000000006,412.50000000000006
2025-07-08 22:00:00,108.4,1924.197988302728,412.50000000000006,412.50000000000006
2025-07-08 23:00:00,101.51,1924.097883318371,412.50000000000006,412.50000000000006
2025-07-09 00:00:00,98.65,1923.61737939346,412.50000000000006,412.50000000000006
2025-07-09 01:00:00,90.37,1922.9967284904503,412.50000000000006,412.50000000000006
2025-07-09 02:00:00,89.18,1924.0378203277571,412.50000000000006,412.50000000000006
2025-07-09 03:00:00,88.07,1925.5193740962327,412.50000000000006,412.50000000000006
2025-07-09 04:00:00,89.56,1925.86974154148,412.50000000000006,412.50000000000006
2025-07-09 05:00:00,94.9,1926.7406549053808,412.50000000000006,412.50000000000006
2025-07-09 06:00:00,106.74,1928.8228385799955,412.50000000000006,412.50000000000006
2025-07-09 07:00:00,112.84,1928.9029225674808,412.50000000000006,412.50000000000006
2025-07-09 08:00:00,106.8,1929.3033425049064,412.50000000000006,412.50000000000006
2025-07-09 09:00:00,92.09,1926.0999830055,412.50000000000006,412.50000000000006
2025-07-09 10:00:00,84.55,1922.716434534252,412.50000000000006,412.50000000000006
2025-07-09 11:00:00,77.63,1920.9345658127077,412.50000000000006,412.50000000000006
2025-07-09 12:00:00,63.64,1920.133725937856,412.50000000000006,412.50000000000006
2025-07-09 13:00:00,62.03,1919.232781078648,412.50000000000006,412.50000000000006
2025-07-09 14:00:00,67.6,1917.460922855539,412.50000000000006,412.50000000000006
2025-07-09 15:00:00,76.03,1916.4899045072812,412.50000000000006,412.50000000000006
2025-07-09 16:00:00,77.91,1915.3587181840533,412.50000000000006,412.50000000000006
2025-07-09 17:00:00,84.64,1915.3887496793604,412.50000000000006,412.50000000000006
2025-07-09 18:00:00,95.63,1915.709085629301,412.50000000000006,412.50000000000006
2025-07-09 19:00:00,113.33,1916.0594530745484,412.50000000000006,412.50000000000006
2025-07-09 20:00:00,125.05,1917.09053441342,412.50000000000006,412.50000000000006
2025-07-09 21:00:00,129.94,1917.9113952851428,412.50000000000006,412.50000000000006
2025-07-09 22:00:00,118.79,1919.73330600043,412.50000000000006,412.50000000000006
2025-07-09 23:00:00,104.91,1923.5673269012816,412.50000000000006,412.50000000000006
2025-07-10 00:00:00,102.19,1925.0188491744505,412.50000000000006,412.50000000000006
2025-07-10 01:00:00,98.56,1926.300192974213,412.50000000000006,412.50000000000006
2025-07-10 02:00:00,99.64,1927.3012428177772,412.50000000000006,412.50000000000006
2025-07-10 03:00:00,96.02,1927.7016627552032,412.50000000000006,412.50000000000006
2025-07-10 04:00:00,97.15,1929.6036574579755,412.50000000000006,412.50000000000006
2025-07-10 05:00:00,102.17,1930.1041823797575,412.50000000000006,412.50000000000006
2025-07-10 06:00:00,114.81,1930.024098392273,412.50000000000006,412.50000000000006
2025-07-10 07:00:00,119.16,1928.7427545925104,412.50000000000006,412.50000000000006
2025-07-10 08:00:00,110.07,1925.399248115005,412.50000000000006,412.50000000000006
2025-07-10 09:00:00,94.17,1921.1347757814203,412.50000000000006,412.50000000000006
2025-07-10 10:00:00,80.49,1916.9303664384497,412.50000000000006,412.50000000000006
2025-07-10 11:00:00,68.99,1912.4556736377165,412.50000000000006,412.50000000000006
2025-07-10 12:00:00,47.11,1910.8539938880133,412.50000000000006,412.50000000000006
2025-07-10 13:00:00,39.87,1908.521547752508,412.50000000000006,412.50000000000006
2025-07-10 14:00:00,37.81,1906.4193430810228,412.50000000000006,412.50000000000006
2025-07-10 15:00:00,51.71,1905.7986921780127,412.50000000000006,412.50000000000006
2025-07-10 16:00:00,72.54,1906.349269591973,412.50000000000006,412.50000000000006
2025-07-10 17:00:00,85.97,1904.81766333132,412.50000000000006,412.50000000000006
2025-07-10 18:00:00,101.31,1904.4472748892008,412.50000000000006,412.50000000000006
2025-07-10 19:00:00,109.66,1904.2170334251807,412.50000000000006,412.50000000000006
2025-07-10 20:00:00,119.65,1903.6964875065275,412.50000000000006,412.50000000000006
2025-07-10 21:00:00,116.86,1904.897747318805,412.50000000000006,412.50000000000006
2025-07-10 22:00:00,113.99,1908.101106818211,412.50000000000006,412.50000000000006
2025-07-10 23:00:00,102.79,1910.1532589975184,412.50000000000006,412.50000000000006
