datetime,price_EUR_per_MWh,nuclear_MW,non_renewable_MW,renewable_MW,end_user_consumption_MWh,total_production_MWh,total_consumption_MWh,grid_feed_in_MWh,net_outflow_MWh,total_import_MWh,total_export_MWh,net_import_MWh,end_user_consumption_MW_avg,total_production_MW_avg,total_consumption_MW_avg,total_import_MW_avg,total_export_MW_avg,net_import_MW_avg
2025-02-21 15:00:00,141.92,2951.875758,454.1666667,3545.127982,6835.928436187724,6067.175071,7303.623715406171,4900.754702593829,1080.07956659383,4728.436,3489.378,1239.058,6835.928436187724,6067.175071,7303.623715406171,4728.436,3489.378,1239.058
2025-02-21 16:00:00,144.67,2948.572293,454.1666667,3458.402114,6989.348938322468,6778.338354,7407.039577620823,5378.270277379177,482.6535283791763,4180.515,3548.971,631.5440000000001,6989.348938322468,6778.338354,7407.039577620823,4180.515,3548.971,631.5440000000001
2025-02-21 17:00:00,151.59,2951.144991,454.1666667,3909.781617,7486.759201088723,8177.126131000001,7929.051817300538,5784.167829018063,0.0,3801.661,4046.987,-245.3259999999993,7486.759201088723,8177.126131000001,7929.051817300538,3801.661,4046.987,-245.3259999999993
2025-02-21 18:00:00,154.77,2953.177123,454.1666667,4243.75979,7984.388110104882,9069.475769,8471.764012357882,6192.879223616115,0.0,3789.668,4383.878000000001,-594.2100000000005,7984.388110104882,9069.475769,8471.764012357882,3789.668,4383.878000000001,-594.2100000000005
2025-02-21 19:00:00,151.59,2955.32938,454.1666667,4232.680819,7780.765487762111,9108.912670000002,8263.438179220639,6073.942914515764,0.0,3709.445,4551.242,-841.7970000000001,7780.765487762111,9108.912670000002,8263.438179220639,3709.445,4551.242,-841.7970000000001
2025-02-21 20:00:00,147.03,2958.252445,454.1666667,3582.89892,7383.692689545474,7634.911819999999,7858.869541119613,5877.153126969186,55.95209388038586,4543.466,4316.142,227.3239999999998,7383.692689545474,7634.911819999999,7858.869541119613,4543.466,4316.142,227.3239999999998
2025-02-21 21:00:00,146.26,2960.334629,454.1666667,3207.160336,6962.070973615685,6896.991241,7438.758694308091,5634.241328691907,356.1856786919071,5035.851,4489.877,545.9739999999995,6962.070973615685,6896.991241,7438.758694308091,5035.851,4489.877,545.9739999999995
2025-02-21 22:00:00,146.75,2963.437883,454.1666667,3012.119748,6792.856533929666,6631.754135,7274.756006845066,5494.604552154935,453.5917521549347,5322.483,4676.034,646.4490000000001,6792.856533929666,6631.754135,7274.756006845066,5322.483,4676.034,646.4490000000001
2025-02-21 23:00:00,141.92,2963.958429,454.1666667,1916.711713,6446.701498105836,5810.401980999999,6918.806558218181,5199.43142078182,922.40142078182,5798.736,4685.462,1113.274,6446.701498105836,5810.401980999999,6918.806558218181,5798.736,4685.462,1113.274
2025-02-22 00:00:00,140.36,2963.257694,454.1666667,1877.891409,6308.769725337343,5348.204707999999,6824.296775779407,5212.563394220591,1241.143394220591,6603.575,5124.651,1478.924,6308.769725337343,5348.204707999999,6824.296775779407,6603.575,5124.651,1478.924
2025-02-22 01:00:00,131.18,2964.839353,454.1666667,1619.954704,6055.875009320585,4920.947219999999,6691.365587794764,5186.154462205237,1541.104462205236,6870.55,5096.171,1774.379,6055.875009320585,4920.947219999999,6691.365587794764,6870.55,5096.171,1774.379
2025-02-22 02:00:00,129.33,2965.039563,454.1666667,1437.567003,5908.142420682358,4752.119597,6782.196496413634,5309.220863586365,1796.200863586366,6932.051,4898.303,2033.748,5908.142420682358,4752.119597,6782.196496413634,6932.051,4898.303,2033.748
2025-02-22 03:00:00,128.11,2965.910477,454.1666667,1434.7596,5773.033543873863,4727.519324,6674.003772956947,5212.786164043053,1726.496164043053,6613.601000000001,4660.971,1952.63,5773.033543873863,4727.519324,6674.003772956947,6613.601000000001,4660.971,1952.63
2025-02-22 04:00:00,124.12,2966.110686,454.1666667,1557.623821,5631.886250586193,4718.94157,6527.428763976866,5079.452260023133,1597.465594023133,6428.603000000001,4617.023999999999,1811.579000000001,5631.886250586193,4718.94157,6527.428763976866,6428.603000000001,4617.023999999999,1811.579000000001
2025-02-22 05:00:00,129.72,2965.740298,454.1666667,1579.935676,5844.71767512519,4778.875829000001,6572.163219415737,5083.875956584264,1575.052634584264,6415.477,4619.886,1795.591,5844.71767512519,4778.875829000001,6572.163219415737,6415.477,4619.886,1795.591
2025-02-22 06:00:00,132.05,2965.239773,454.1666667,1628.129969,6092.20294838796,5155.084384,6570.395325965393,4965.113224243407,1205.216383034606,6202.987,4785.106,1417.881,6092.20294838796,5155.084384,6570.395325965393,6202.987,4785.106,1417.881
2025-02-22 07:00:00,139.63,2965.209742,454.1666667,2077.2058,6249.452047856748,5806.599738,6737.679122145389,4998.988259495811,712.3299338546104,6015.493,5081.287,934.2059999999996,6249.452047856748,5806.599738,6737.679122145389,6015.493,5081.287,934.2059999999996
2025-02-22 08:00:00,139.19,2967.061684,454.1666667,2155.517771,6472.377361823707,5607.343225,6944.24953141793,5061.63463230667,1142.52414758207,5674.98,4336.159,1338.821,6472.377361823707,5607.343225,6944.24953141793,5674.98,4336.159,1338.821
2025-02-22 09:00:00,133.21,2966.99161,454.1666667,2626.738722,6526.828804234916,5629.121904000001,6983.70268549804,4883.26297750196,1176.13297750196,5276.384,3918.657,1357.727,6526.828804234916,5629.121904000001,6983.70268549804,5276.384,3918.657,1357.727
2025-02-22 10:00:00,124.28,2965.409952,454.1666667,3100.998848,6482.314370556686,5803.752352,7264.306240845432,4888.371779154568,1265.791779154568,5427.918,3965.362,1462.556,6482.314370556686,5803.752352,7264.306240845432,5427.918,3965.362,1462.556
2025-02-22 11:00:00,120.11,2962.386781,454.1666667,3497.192713,6386.78153521533,5984.489191000001,7917.264058943802,5309.087784056199,1729.067784056198,5826.08,3891.107,1934.973,6386.78153521533,5984.489191000001,7917.264058943802,5826.08,3891.107,1934.973
2025-02-22 12:00:00,108.13,2959.303548,454.1666667,3528.331809,6307.949404123057,5918.178708,8186.725186978854,5438.549882021144,2075.879882021145,5706.808,3435.301,2271.507,6307.949404123057,5918.178708,8186.725186978854,5706.808,3435.301,2271.507
2025-02-22 13:00:00,105.01,2956.530639,454.1666667,3298.615472,6147.933207736979,5802.72126,8061.746142538896,5400.109924461107,2064.939924461107,5784.53,3522.977,2261.553,6147.933207736979,5802.72126,8061.746142538896,5784.53,3522.977,2261.553
2025-02-22 14:00:00,90.08,2952.846776,454.1666667,3097.549019,6021.001226443175,5665.61384,7802.701239837337,5395.031939162662,1967.311939162661,5524.941000000001,3384.345,2140.596,6021.001226443175,5665.61384,7802.701239837337,5524.941000000001,3384.345,2140.596
2025-02-22 15:00:00,116.42,2951.425285,454.1666667,2713.03556,6000.46525155893,5461.661648000001,7182.966643221747,5040.424531778252,1531.204531778252,5533.884,3809.916,1723.968,6000.46525155893,5461.661648000001,7182.966643221747,5533.884,3809.916,1723.968
2025-02-22 16:00:00,123.85,2952.075968,454.1666667,2330.060229,6174.815539012379,5376.53897,6850.683035742062,5029.103093257937,1327.714318257937,4705.732,3227.222,1478.51,6174.815539012379,5376.53897,6850.683035742062,4705.732,3227.222,1478.51
2025-02-22 17:00:00,144.08,2950.394204,454.1666667,2913.072089,6617.39857630559,6672.640775,7070.275193179641,5213.284108170959,257.6992428203588,4027.208,3625.451,401.7570000000001,6617.39857630559,6672.640775,7070.275193179641,4027.208,3625.451,401.7570000000001
2025-02-22 18:00:00,147.49,2952.025915,454.1666667,3408.862135,7140.612178541223,7563.465778,7590.319485011901,5669.5039809061,0.0,3280.801,3250.797,30.00400000000013,7140.612178541223,7563.465778,7590.319485011901,3280.801,3250.797,30.00400000000013
2025-02-22 19:00:00,147.15,2952.426335,454.1666667,3024.524357,6938.591903160459,7189.445086999999,7374.244080224583,5419.357598873016,83.1196546048564,3317.379,3130.097,187.2820000000003,6938.591903160459,7189.445086999999,7374.244080224583,3317.379,3130.097,187.2820000000003
2025-02-22 20:00:00,144.09,2951.975863,454.1666667,2581.95166,6538.876274175327,6378.445005999999,6964.866015208496,5157.388994702505,452.2351007915048,3829.574,3240.481,589.0929999999998,6538.876274175327,6378.445005999999,6964.866015208496,3829.574,3240.481,589.0929999999998
2025-02-22 21:00:00,142.2,2953.947931,454.1666667,2185.672895,6174.20013367468,5900.937313,6604.82774786345,4918.760245618349,554.8266331365495,4343.789,3636.266000000001,707.5229999999997,6174.20013367468,5900.937313,6604.82774786345,4343.789,3636.266000000001,707.5229999999997
2025-02-22 22:00:00,141.37,2955.249296,454.1666667,1962.954827,6065.546522766952,5386.538643,6509.194857316481,4937.338676683516,962.8886766835168,4770.753000000001,3645.344,1125.409,6065.546522766952,5386.538643,6509.194857316481,4770.753000000001,3645.344,1125.409
2025-02-22 23:00:00,137.88,2956.080167,454.1666667,1682.463911,5762.536481384535,5014.584953999999,6226.050070027236,4741.579231972764,1042.969231972764,4999.208,3784.707,1214.501,5762.536481384535,5014.584953999999,6226.050070027236,4999.208,3784.707,1214.501
2025-02-23 00:00:00,125.12,2956.350451,454.1666667,1269.69406,5616.173705460053,4650.644134,6701.997589041312,5282.939485958689,1905.309485958689,4908.498,2853.982,2054.516,5616.173705460053,4650.644134,6701.997589041312,4908.498,2853.982,2054.516
2025-02-23 01:00:00,124.9,2959.55381,454.1666667,1231.880698,5377.955179582534,4609.046366,6645.134618996781,5300.391095003218,1892.961095003218,4870.875,2830.289,2040.586,5377.955179582534,4609.046366,6645.134618996781,4870.875,2830.289,2040.586
2025-02-23 02:00:00,124.67,2960.184471,454.1666667,1127.630365,5287.030675809555,4502.791122,6797.559616177741,5478.846207822259,2142.84620782226,5127.224,2828.977,2298.247,5287.030675809555,4502.791122,6797.559616177741,5127.224,2828.977,2298.247
2025-02-23 03:00:00,122.15,2959.884156,454.1666667,1075.11144,5174.195317112328,4465.186667,6795.473081390501,5461.5785236095,2169.408523609501,5339.78,3006.795,2332.985,5174.195317112328,4465.186667,6795.473081390501,5339.78,3006.795,2332.985
2025-02-23 04:00:00,120.45,2959.15339,454.1666667,1255.339039,5054.16238542041,4465.66909,6878.597945312558,5545.980729687441,2245.470729687442,5511.848,3096.818,2415.03,5054.16238542041,4465.66909,6878.597945312558,5511.848,3096.818,2415.03
2025-02-23 05:00:00,120.42,2958.983212,454.1666667,1295.959505,5098.342532886722,4476.059972000001,6778.719776800679,5406.019058199319,2132.49905819932,5501.535,3195.894,2305.640999999999,5098.342532886722,4476.059972000001,6778.719776800679,5501.535,3195.894,2305.640999999999
2025-02-23 06:00:00,117.45,2957.381532,454.1666667,1361.41001,5243.438815044952,4686.160203,6731.771581012481,5297.95221498752,1882.55221498752,5231.605,3183.921,2047.684,5243.438815044952,4686.160203,6731.771581012481,5231.605,3183.921,2047.684
2025-02-23 07:00:00,117.33,2958.883107,454.1666667,1384.834832,5371.440870843652,4797.043151,6480.97799001248,4963.29238898752,1526.36238898752,4970.386,3283.675,1686.711,5371.440870843652,4797.043151,6480.97799001248,4970.386,3283.675,1686.711
2025-02-23 08:00:00,115.8,2963.057484,454.1666667,1575.139053,5650.675776196691,4779.019581,6611.48302524268,5002.05079775732,1658.30079775732,5277.896000000001,3442.631,1835.265,5650.675776196691,4779.019581,6611.48302524268,5277.896000000001,3442.631,1835.265
2025-02-23 09:00:00,116.78,2959.583842,454.1666667,2041.348603,5924.400862156923,5042.290235,7076.355140193591,5362.596281806408,1857.096281806408,5628.393,3591.945,2036.448,5924.400862156923,5042.290235,7076.355140193591,5628.393,3591.945,2036.448
2025-02-23 10:00:00,120.35,2958.052235,454.1666667,2278.619091,6036.705052799871,5106.360686,7440.092423363758,5533.061449636241,2157.531449636242,5853.874,3516.692,2337.182,6036.705052799871,5106.360686,7440.092423363758,5853.874,3516.692,2337.182
2025-02-23 11:00:00,108.14,2956.600713,454.1666667,2649.224036,6047.345556434442,5296.138369,7945.943919784314,5822.156245215687,2472.026245215687,6102.396999999999,3448.924,2653.473,6047.345556434442,5296.138369,7945.943919784314,6102.396999999999,3448.924,2653.473
2025-02-23 12:00:00,106.4,2955.079117,454.1666667,2669.703946,6149.991616131667,5466.678680999999,8122.071450275314,5938.867684724686,2487.447684724686,6122.068,3463.487000000001,2658.581,6149.991616131667,5466.678680999999,8122.071450275314,6122.068,3463.487000000001,2658.581
2025-02-23 13:00:00,95.77,2955.379432,454.1666667,2840.530807,5933.516316162465,5460.680707,7996.859246120757,5816.823068879242,2352.313068879242,6304.759,3765.979,2538.78,5933.516316162465,5460.680707,7996.859246120757,6304.759,3765.979,2538.78
2025-02-23 14:00:00,104.31,2955.799873,454.1666667,2559.061056,5774.94955723185,5203.314465,7797.837858203315,5747.927828796686,2422.647828796687,5942.287,3344.387,2597.900000000001,5774.94955723185,5203.314465,7797.837858203315,5942.287,3344.387,2597.900000000001
2025-02-23 15:00:00,115.35,2955.950031,454.1666667,2484.531213,5802.690207279404,5340.251109,7232.284894171156,5364.499478828842,1729.529478828842,5330.075000000001,3435.064,1895.011,5802.690207279404,5340.251109,7232.284894171156,5330.075000000001,3435.064,1895.011
2025-02-23 16:00:00,134.06,2955.779852,454.1666667,2431.434723,5997.613240444358,5430.992201,6905.330044319514,5200.056945483487,1326.845385680486,4971.150000000001,3493.368,1477.782,5997.613240444358,5430.992201,6905.330044319514,4971.150000000001,3493.368,1477.782
2025-02-23 17:00:00,146.9,2956.150241,454.1666667,3930.455166,6424.654026844949,8660.635699999999,6878.630199944279,4941.10610276332,0.0,2917.096,4694.92,-1777.824,6424.654026844949,8660.635699999999,6878.630199944279,2917.096,4694.92,-1777.824
2025-02-23 18:00:00,152.46,2955.699768,454.1666667,4860.854989,6989.282474686951,10956.074948,7497.378600213757,5402.549842671242,0.0,2831.249,6286.579,-3455.33,6989.282474686951,10956.074948,7497.378600213757,2831.249,6286.579,-3455.33
2025-02-23 19:00:00,153.19,2955.099138,454.1666667,4296.765397,6878.005499007307,9308.80901,7375.330365604111,5263.166718411487,0.0,3884.286,5814.604,-1930.318,6878.005499007307,9308.80901,7375.330365604111,3884.286,5814.604,-1930.318
2025-02-23 20:00:00,147.6,2956.901028,454.1666667,3449.373142,6538.152191316804,7786.807285999999,7032.806956050192,5055.645997503409,0.0,4940.795,5691.535,-750.74,6538.152191316804,7786.807285999999,7032.806956050192,4940.795,5691.535,-750.74
2025-02-23 21:00:00,142.1,2958.332529,454.1666667,2058.722912,6235.298701029724,5865.734341,6699.14852497519,4987.294552831409,647.9673370248088,5520.351000000001,4683.422,836.9290000000003,6235.298701029724,5865.734341,6699.14852497519,5520.351000000001,4683.422,836.9290000000003
2025-02-23 22:00:00,141.99,2960.534839,454.1666667,1864.710691,6111.159064906187,5422.839032999999,6600.112299895911,4971.826209060287,955.3090131040866,6046.244000000001,4866.011,1180.233,6111.159064906187,5422.839032999999,6600.112299895911,6046.244000000001,4866.011,1180.233
2025-02-23 23:00:00,130.63,2961.085416,454.1666667,1559.985226,5774.593314382884,5003.251639000001,6276.935881317791,4741.654916682209,1050.534916682209,5997.819,4720.482,1277.337,5774.593314382884,5003.251639000001,6276.935881317791,5997.819,4720.482,1277.337
2025-02-24 00:00:00,122.71,2962.286676,454.1666667,1357.174791,5629.842866139701,4852.4458,6379.177955999512,4878.127504000487,1316.627504000487,6213.313999999999,4682.544,1530.77,5629.842866139701,4852.4458,6379.177955999512,6213.313999999999,4682.544,1530.77
2025-02-24 01:00:00,121.06,2962.106487,454.1666667,1214.250293,5426.829103902652,4731.250627,6375.590330884392,4916.709631115609,1436.909631115609,6168.943,4519.926,1649.017,5426.829103902652,4731.250627,6375.590330884392,6168.943,4519.926,1649.017
2025-02-24 02:00:00,119.44,2961.55591,454.1666667,1177.786744,5395.588650573331,4679.583761,6595.254668724513,5151.136885275487,1707.656885275487,6438.514999999999,4518.173,1920.342,5395.588650573331,4679.583761,6595.254668724513,6438.514999999999,4518.173,1920.342
2025-02-24 03:00:00,119.64,2960.334629,454.1666667,1300.070267,5375.206507469613,4683.353279,6717.275631479391,5277.502685520609,1834.882685520609,6344.08,4306.272000000001,2037.808,5375.206507469613,4683.353279,6717.275631479391,6344.08,4306.272000000001,2037.808
2025-02-24 04:00:00,120.52,2959.934209,454.1666667,1492.859584,5446.424322555158,4724.288912,6653.686212772513,5234.619099227487,1735.709099227487,6400.091,4467.371,1932.72,5446.424322555158,4724.288912,6653.686212772513,6400.091,4467.371,1932.72
2025-02-24 05:00:00,124.17,2958.853075,454.1666667,1771.557585,6037.192846415925,5047.68923,6612.166400428479,5154.70479357152,1401.29524357152,5622.927000000001,4055.406,1567.521,6037.192846415925,5047.68923,6612.166400428479,5622.927000000001,4055.406,1567.521
2025-02-24 06:00:00,148.5,2960.054335,454.1666667,2870.267792,6998.422877968844,6601.119627,7417.441545080514,5663.808128919487,685.6210789194863,4481.051,3662.024,819.0269999999997,6998.422877968844,6601.119627,7417.441545080514,4481.051,3662.024,819.0269999999997
2025-02-24 07:00:00,157.99,2963.357799,454.1666667,4550.289232,7767.137910591378,9506.191926,8229.41770181759,6061.967320182409,0.0,3447.137,4721.581,-1274.444,7767.137910591378,9506.191926,8229.41770181759,3447.137,4721.581,-1274.444
2025-02-24 08:00:00,161.67,2961.385731,454.1666667,5053.247486,8027.62480647256,10543.11316,8604.297568711192,6255.031058288808,0.0,3141.202,5077.34,-1936.138,8027.62480647256,10543.11316,8604.297568711192,3141.202,5077.34,-1936.138
2025-02-24 09:00:00,151.66,2958.883107,454.1666667,4617.758523,7844.711073502766,8805.1764,8464.238660020512,6035.671761979486,34.0743529618911,3810.271,4148.887,-338.6159999999998,7844.711073502766,8805.1764,8464.238660020512,3810.271,4148.887,-338.6159999999998
2025-02-24 10:00:00,146.6,2958.432634,454.1666667,3926.904059,7801.043708028074,7167.459717,8399.295916216593,6042.051741783408,1110.137291783408,4422.333000000001,3186.336,1235.997,7801.043708028074,7167.459717,8399.295916216593,4422.333000000001,3186.336,1235.997
2025-02-24 11:00:00,143.54,2958.732949,454.1666667,3862.091872,7857.98944123551,6688.821367495111,8468.565147717913,6099.136914282087,1653.930182282087,4749.487,2967.441,1782.046,7857.98944123551,6688.821367495111,8468.565147717913,4749.487,2967.441,1782.046
2025-02-24 12:00:00,138.29,2956.580692,454.1666667,3467.151372,7502.414190529312,6245.415514,8666.17795004059,6281.397828959409,2299.381207959409,4786.337,2361.43,2424.907,7502.414190529312,6245.415514,8666.17795004059,4786.337,2361.43,2424.907
2025-02-24 13:00:00,139.61,2954.498508,454.1666667,3547.302972,7430.423597241643,6208.751379,8564.579520267314,6258.141072732686,2230.621072732686,4769.902999999999,2411.28,2358.623,7430.423597241643,6208.751379,8564.579520267314,4769.902999999999,2411.28,2358.623
2025-02-24 14:00:00,142.01,2954.228225,454.1666667,3702.124994,7273.206286108307,6437.474317,7758.43283697268,5518.644814027321,1184.93251402732,4542.746,3218.649,1324.097000000001,7273.206286108307,6437.474317,7758.43283697268,4542.746,3218.649,1324.097000000001
2025-02-24 15:00:00,148.46,2951.245096,454.1666667,4002.243979,7299.84409518772,7227.66166,7775.930258245911,5566.735376754086,418.752626754086,4047.091,3496.192,550.8990000000001,7299.84409518772,7227.66166,7775.930258245911,4047.091,3496.192,550.8990000000001
2025-02-24 16:00:00,156.04,2950.244046,454.1666667,4748.737399,7351.972669322468,9315.989102,7817.834775630879,5672.93312636912,0.0,3398.819,4893.272,-1494.453,7351.972669322468,9315.989102,7817.834775630879,3398.819,4893.272,-1494.453
2025-02-24 17:00:00,161.61,2950.394204,454.1666667,4800.768226,7611.069525088725,10143.384546,8087.266889320716,5905.121484168086,0.0,3082.061,5133.564,-2051.503,7611.069525088725,10143.384546,8087.266889320716,3082.061,5133.564,-2051.503
2025-02-24 18:00:00,166.04,2951.144991,454.1666667,5071.030376,8035.155017104886,11266.636386,8540.61518953436,6158.757331703242,0.0,2508.28,5229.828,-2721.548,8035.155017104886,11266.636386,8540.61518953436,2508.28,5229.828,-2721.548
2025-02-24 19:00:00,163.12,2953.497458,454.1666667,5038.399802,7760.554813762112,10408.624941,8231.742593727802,5949.179022447399,0.0,2352.69,4525.963,-2173.273,7760.554813762112,10408.624941,8231.742593727802,2352.69,4525.963,-2173.273
2025-02-24 20:00:00,155.04,2954.148141,454.1666667,4412.085807,7299.387027545477,9659.641704,7748.175948933912,5625.989144422487,0.0,2599.973,4509.419,-1909.446,7299.387027545477,9659.641704,7748.175948933912,2599.973,4509.419,-1909.446
2025-02-24 21:00:00,147.29,2955.849926,454.1666667,2802.94526,6875.701204615683,6605.094993,7301.615941519679,5347.991044480321,558.8440444803202,4135.212,3435.415,699.7970000000005,6875.701204615683,6605.094993,7301.615941519679,4135.212,3435.415,699.7970000000005
2025-02-24 22:00:00,143.55,2958.582792,454.1666667,2242.895856,6636.389045929668,5844.511207,7058.6662230954,5295.457636904599,1079.795386904598,4362.514999999999,3145.436,1217.078999999999,6636.389045929668,5844.511207,7058.6662230954,4362.514999999999,3145.436,1217.078999999999
2025-02-24 23:00:00,137.89,2959.15339,454.1666667,1621.82573,6234.690529105834,5024.700352,6703.960975172401,5083.157095827599,1530.957095827599,4964.083000000001,3282.141,1681.942,6234.690529105834,5024.700352,6703.960975172401,4964.083000000001,3282.141,1681.942
2025-02-25 00:00:00,131.99,2959.703967,454.1666667,1624.13699,6005.927426139702,5026.895121,6568.673905944479,5069.76779905552,1414.66779905552,4446.245,2902.383,1543.862,6005.927426139702,5026.895121,6568.673905944479,4446.245,2902.383,1543.862
2025-02-25 01:00:00,126.26,2957.701868,454.1666667,1192.448531,5749.016389902652,4666.330434,6544.789830079568,5160.004353920433,1745.684353920432,4670.071,2788.842,1881.229,5749.016389902652,4666.330434,6544.789830079568,4670.071,2788.842,1881.229
2025-02-25 02:00:00,120.75,2957.3515,454.1666667,1230.455056,5647.402524573332,4582.945927,6962.294718876401,5642.942651123598,2248.772701123598,4767.817999999999,2385.812,2382.005999999999,5647.402524573332,4582.945927,6962.294718876401,4767.817999999999,2385.812,2382.005999999999
2025-02-25 03:00:00,123.14,2960.504807,454.1666667,1215.023927,5558.018755469615,4586.957824,6830.531884323203,5528.234525676798,2119.604525676797,4724.332,2478.214,2246.118,5558.018755469615,4586.957824,6830.531884323203,4724.332,2478.214,2246.118
2025-02-25 04:00:00,124.02,2959.653915,454.1666667,1383.150616,5597.80793455516,4727.176802,6778.822897044402,5437.414866955598,1927.274866955598,4532.825,2478.869,2053.956,5597.80793455516,4727.176802,6778.822897044402,4532.825,2478.869,2053.956
2025-02-25 05:00:00,131.81,2957.75192,454.1666667,2032.681162,6103.197435415925,5360.860818,6510.33085197053,5112.405003029469,1037.11567102947,3627.746,2475.141,1152.605,6103.197435415925,5360.860818,6510.33085197053,3627.746,2475.141,1152.605
2025-02-25 06:00:00,145.69,2957.201343,454.1666667,3471.468043,6983.399333968843,7742.987080999999,7386.897525201268,5651.118515798731,0.0,2628.355,2981.414,-353.059,6983.399333968843,7742.987080999999,7386.897525201268,2628.355,2981.414,-353.059
2025-02-25 07:00:00,161.35,2956.050136,454.1666667,5504.30389,7755.186241591376,11678.052538,8237.766922142959,5968.668450857042,0.0,1330.086,4767.029,-3436.943,7755.186241591376,11678.052538,8237.766922142959,1330.086,4767.029,-3436.943
2025-02-25 08:00:00,164.71,2955.749821,454.1666667,5564.238766,8071.848312472556,12016.47964,8675.611900954125,6190.160556045876,0.0,1323.754,4661.762,-3338.008,8071.848312472556,12016.47964,8675.611900954125,1323.754,4661.762,-3338.008
2025-02-25 09:00:00,150.7,2959.15339,454.1666667,4704.327185,8152.926638502764,9895.373111,8789.241025634232,6527.060295365767,55.70306253900751,2324.559,3427.038,-1102.479,8152.926638502764,9895.373111,8789.241025634232,2324.559,3427.038,-1102.479
2025-02-25 10:00:00,146.73,2958.082267,454.1666667,3567.245398,8340.956427028073,6923.897044,8974.729620611968,6987.257090388031,1926.083791388032,4483.986,2430.33,2053.656,8340.956427028073,6923.897044,8974.729620611968,4483.986,2430.33,2053.656
2025-02-25 11:00:00,144.41,2954.628645,454.1666667,3243.464048,8355.109876235507,6469.111171,8992.260213374426,6952.164056625572,2402.865746625572,4679.833,2154.008,2525.825,8355.109876235507,6469.111171,8992.260213374426,4679.833,2154.008,2525.825
2025-02-25 12:00:00,135.41,2772.157279,454.1666667,2879.278092,8073.899512529312,5884.391198,8861.105239862194,6897.950494137805,2859.527234137804,5060.594,2080.498,2980.096,8073.899512529312,5884.391198,8861.105239862194,5060.594,2080.498,2980.096
2025-02-25 13:00:00,135.61,2955.549611,454.1666667,2624.782338,7945.73615724164,5556.334798,8710.916825708631,6690.789029291369,3026.429053291368,5259.650000000001,2102.229,3157.421,7945.73615724164,5556.334798,8710.916825708631,5259.650000000001,2102.229,3157.421
2025-02-25 14:00:00,139.35,2954.398403,454.1666667,2863.862423,7659.599688108312,5553.149109,8423.503977969858,6292.936612030144,2741.296662030144,5086.809,2214.221,2872.588,7659.599688108312,5553.149109,8423.503977969858,5086.809,2214.221,2872.588
2025-02-25 15:00:00,148.98,2953.247196,454.1666667,3997.992042,7303.76823218772,6556.924674,7840.01708315737,5656.201277842629,1169.048827842629,3594.122,2308.702,1285.42,7303.76823218772,6556.924674,7840.01708315737,3594.122,2308.702,1285.42
2025-02-25 16:00:00,168.96,2958.482687,454.1666667,5119.434945,7260.678346322468,9351.003436,7697.608453934836,5419.558222575764,0.0,1609.985,3260.451,-1650.466,7260.678346322468,9351.003436,7697.608453934836,1609.985,3260.451,-1650.466
2025-02-25 17:00:00,181.08,2953.497458,454.1666667,5663.056491,7521.752683088722,10793.013864,7992.147322752382,5672.739448914018,0.0,1509.482,4306.574000000001,-2797.092,7521.752683088722,10793.013864,7992.147322752382,1509.482,4306.574000000001,-2797.092
2025-02-25 18:00:00,187.5,2954.298298,454.1666667,6029.231915,8123.355067104885,11722.041013,8644.72936807184,6128.263967448162,0.0,1408.793,4482.016,-3073.223,8123.355067104885,11722.041013,8644.72936807184,1408.793,4482.016,-3073.223
2025-02-25 19:00:00,187.24,2955.980062,454.1666667,5831.376141,7912.376575762112,11396.584961,8427.41542664609,6012.314156437309,0.0,1286.304,4251.392,-2965.088,7912.376575762112,11396.584961,8427.41542664609,1286.304,4251.392,-2965.088
2025-02-25 20:00:00,160.05,2959.884156,454.1666667,5076.710368,7430.498259545477,10117.218621,7913.634098134267,5699.760004569732,0.0,1528.504,3727.77,-2199.266000000001,7430.498259545477,10117.218621,7913.634098134267,1528.504,3727.77,-2199.266000000001
2025-02-25 21:00:00,145.51,2960.404702,454.1666667,3149.107296,6956.360500615681,6945.022561,7396.887194635842,5487.930072364156,371.8743073309259,2948.394,2492.724,455.6700000000002,6956.360500615681,6945.022561,7396.887194635842,2948.394,2492.724,455.6700000000002
2025-02-25 22:00:00,137.61,2961.806172,454.1666667,1895.733911,6842.281376929668,5678.02471,7251.552009259304,5622.232733740694,1461.090783740694,3808.869,2232.119,1576.75,6842.281376929668,5678.02471,7251.552009259304,3808.869,2232.119,1576.75
2025-02-25 23:00:00,129.48,2961.255595,454.1666667,1527.970427,6446.381619105835,4978.211735999999,6887.966423071221,5364.399363928777,1780.069363928777,4674.524,2761.242,1913.282,6446.381619105835,4978.211735999999,6887.966423071221,4674.524,2761.242,1913.282
2025-02-26 00:00:00,124.81,2960.334629,454.1666667,1420.804348,6232.4341291397,4849.326268,7083.939268839656,5649.290255160346,2105.270255160345,5013.439,2776.716,2236.723,6232.4341291397,4849.326268,7083.939268839656,5013.439,2776.716,2236.723
2025-02-26 01:00:00,122.27,2963.157589,454.1666667,1194.250292,5997.501806902651,4629.219902000001,7483.444990525049,6141.55668447495,2735.13668447495,5157.354,2299.738,2857.616,5997.501806902651,4629.219902000001,7483.444990525049,5157.354,2299.738,2857.616
