datetime,end_user_consumption_MWh,total_production_MWh,total_consumption_MWh,net_outflow_MWh,grid_feed_in_MWh,import_AT_MWh,import_DE_MWh,import_FR_MWh,import_IT_MWh,export_AT_MWh,export_DE_MWh,export_FR_MWh,export_IT_MWh,total_import_MWh,total_export_MWh,net_import_MWh,end_user_consumption_MW_avg,total_production_MW_avg,total_consumption_MW_avg,total_import_MW_avg,total_export_MW_avg,net_import_MW_avg,net_import_check_MWh
2025-08-16 13:00:00,5167.603035406243,7001.648754000002,8077.461085861212,965.2074831387852,4033.052781257185,1100.991,1629.708,441.143,245.615,0.0,378.8,821.5360000000001,1139.234,3417.457,2339.57,1077.887,5167.603035406243,7001.648754000002,8077.461085861212,3417.457,2339.57,1077.887,1077.8869999999997
2025-08-16 14:00:00,5084.020997073027,6970.408977,8076.9490171651,967.9641608349,4053.4865367423,1422.031,1981.359,725.779,136.112,0.0,379.6,536.514,2240.614,4265.281,3156.728000000001,1108.552999999999,5084.020997073027,6970.408977,8076.9490171651,4265.281,3156.728000000001,1108.552999999999,1108.552999999999
2025-08-16 15:00:00,5083.232970108545,6428.09883,8192.128998946588,1632.592654053413,4423.439057311813,1309.916,2039.467,939.79,164.622,0.0,357.3,225.069,2106.362,4453.795,2688.731,1765.064000000001,5083.232970108545,6428.09883,8192.128998946588,4453.795,2688.731,1765.064000000001,1765.0639999999999
2025-08-16 16:00:00,5216.169185662644,6064.732550000001,8036.625947071259,1855.759567928739,4676.331652429739,779.9000000000001,1532.4,2007.1,93.629,0.0,351.16,3.102,2087.415,4413.029,2441.677000000001,1971.352,5216.169185662644,6064.732550000001,8036.625947071259,4413.029,2441.677000000001,1971.352,1971.3519999999994
2025-08-16 17:00:00,5386.010109427247,5839.332363,7595.135074323345,1643.473478676653,4717.314417782653,440.335,1400.374,2249.357,96.646,31.8,466.748,0.0,1931.519,4186.712,2430.067,1756.645,5386.010109427247,5839.332363,7595.135074323345,4186.712,2430.067,1756.645,1756.6450000000004
2025-08-16 18:00:00,5461.67076258937,6044.350822,6413.609030289044,380.108975452853,3843.887775908154,112.479,979.515,1514.554,112.672,17.572,430.184,38.856,1862.215,2719.22,2348.827,370.3930000000001,5461.67076258937,6044.350822,6413.609030289044,2719.22,2348.827,370.3930000000001,370.3929999999996
2025-08-16 19:00:00,5481.760960888483,7080.894409999999,6067.253467812179,0.0,3784.112135807422,47.404,777.415,1029.618,84.025,79.739,645.7760000000001,227.796,1999.351,1938.462,2952.662,-1014.2,5481.760960888483,7080.894409999999,6067.253467812179,1938.462,2952.662,-1014.2,-1014.1999999999998
2025-08-16 20:00:00,5429.828768745359,9083.672004,6027.327940967183,0.0,3847.244106401016,33.9,684.5930000000001,586.94,57.518,538.3820000000001,1298.572,551.937,2030.519,1362.951,4419.41,-3056.459,5429.828768745359,9083.672004,6027.327940967183,1362.951,4419.41,-3056.459,-3056.459
2025-08-16 21:00:00,5371.011498694503,9364.694021,5962.708931872469,0.0,3792.27372646453,35.7,671.633,386.595,78.116,702.785,1439.768,649.283,1783.234,1172.044,4575.07,-3403.026,5371.011498694503,9364.694021,5962.708931872469,1172.044,4575.07,-3403.026,-3403.026
2025-08-16 22:00:00,5221.435730059342,8340.877547,5803.859504614026,0.0,3795.745237583772,37.90000000000001,591.143,558.19,63.963,454.154,1008.708,492.471,1833.019,1251.196,3788.352,-2537.156,5221.435730059342,8340.877547,5803.859504614026,1251.196,3788.352,-2537.156,-2537.156
2025-08-16 23:00:00,4907.25538174123,6553.241814,5457.548949873581,0.0,3604.029262431219,35.6,518.688,927.19,120.958,344.099,849.66,184.522,1319.934,1602.436,2698.215,-1095.779,4907.25538174123,6553.241814,5457.548949873581,1602.436,2698.215,-1095.779,-1095.7790000000002
2025-08-17 00:00:00,4709.538846183828,5261.028622,5300.439577766621,14.90228328352678,3509.330115997778,77.80000000000001,577.626,1135.084,184.16,149.667,843.9359999999999,70.71600000000001,870.019,1974.67,1934.338,40.33200000000022,4709.538846183828,5261.028622,5300.439577766621,1974.67,1934.338,40.33200000000022,40.33200000000011
2025-08-17 01:00:00,4479.771708202591,4838.279500999999,5050.75021745056,138.1556715494399,3329.59182972044,68.324,608.9200000000001,1078.28,184.281,36.778,770.544,76.663,843.253,1939.805,1727.238,212.5669999999999,4479.771708202591,4838.279500999999,5050.75021745056,1939.805,1727.238,212.5669999999999,212.567
2025-08-17 02:00:00,4350.391801976161,4685.29946,4924.709881959685,162.1712420403145,3224.885553503114,56.96,645.1669999999999,1213.899,148.812,6.286,772.76,30.63,1015.734,2064.838,1825.41,239.4280000000001,4350.391801976161,4685.29946,4924.709881959685,2064.838,1825.41,239.4280000000001,239.4280000000001
2025-08-17 03:00:00,4169.279463045776,4449.160793999999,4694.574376988603,168.9578090113953,3027.192169869996,52.282,630.951,1293.761,150.394,36.22500000000001,827.6680000000001,3.504,1014.491,2127.388,1881.888,245.5,4169.279463045776,4449.160793999999,4694.574376988603,2127.388,1881.888,245.5,245.5
2025-08-17 04:00:00,3991.178057960232,4482.805446,4500.345190965882,8.241316803622059,2853.335959811118,35.5,532.67,1344.367,113.21,134.02,1001.148,0.0,872.503,2025.747,2007.671,18.07599999999996,3991.178057960232,4482.805446,4500.345190965882,2025.747,2007.671,18.07599999999996,18.076000000000022
2025-08-17 05:00:00,3951.502730555984,4540.306846,4488.355013016028,0.0,2841.851130770972,35.9,563.557,1434.334,64.702,114.328,1009.512,0.0,1025.61,2098.493,2149.45,-50.95699999999988,3951.502730555984,4540.306846,4488.355013016028,2098.493,2149.45,-50.95699999999988,-50.95699999999988
2025-08-17 06:00:00,4037.797280665011,4735.559144,4603.678684518304,0.0,2898.585989842696,36.5,499.293,1274.474,67.939,173.982,1069.268,0.128,765.991,1878.206,2009.369,-131.1629999999999,4037.797280665011,4735.559144,4603.678684518304,1878.206,2009.369,-131.1629999999999,-131.163
2025-08-17 07:00:00,4074.66537791268,4659.195658000001,4872.785334598042,165.8657483374608,3096.633670309957,89.048,519.6619999999999,1307.041,64.221,41.365,881.06,0.336,842.084,1979.972,1764.845,215.1270000000002,4074.66537791268,4659.195658000001,4872.785334598042,1979.972,1764.845,215.1270000000002,215.12699999999995
2025-08-17 08:00:00,4261.896675631378,5091.065102,5832.573568763182,660.3432062368175,3761.737193081818,281.454,524.987,1428.741,71.35900000000001,1.7,683.156,0.0,879.029,2306.541,1563.885,742.656,4261.896675631378,5091.065102,5832.573568763182,2306.541,1563.885,742.656,742.6560000000002
2025-08-17 09:00:00,4426.249200733912,5311.605699,6785.729225910442,1394.267934089559,4174.447240874959,514.472,661.817,1857.454,89.53,0.6000000000000001,695.032,0.0,950.955,3123.273,1646.587,1476.686,4426.249200733912,5311.605699,6785.729225910442,3123.273,1646.587,1476.686,1476.6860000000001
2025-08-17 10:00:00,4526.170893860519,5822.318153,7061.711909755852,1162.662350244147,3829.594742213947,627.105,699.256,1562.787,119.737,0.0,746.628,0.0,1018.222,3008.885,1764.85,1244.035,4526.170893860519,5822.318153,7061.711909755852,3008.885,1764.85,1244.035,1244.0350000000003
2025-08-17 11:00:00,4614.296292678216,6363.308116,7344.137722208769,907.397256791231,3823.254256705231,152.44,471.937,1162.469,328.353,67.1,851.392,0.0,217.069,2115.199,1135.561,979.638,4614.296292678216,6363.308116,7344.137722208769,2115.199,1135.561,979.638,979.6380000000001
2025-08-17 12:00:00,4594.640561308071,6856.983076,7219.603527303882,290.578903696117,3463.377925413317,61.533,360.178,666.196,412.409,128.724,810.74,12.625,186.551,1500.316,1138.64,361.676,4594.640561308071,6856.983076,7219.603527303882,1500.316,1138.64,361.676,361.67599999999993
2025-08-17 13:00:00,4441.143114204119,6912.211426,7143.28279206661,155.5689429333903,3428.06099300439,148.782,565.953,611.21,229.807,72.10000000000001,881.576,37.546,335.471,1555.752,1326.693,229.0590000000001,4441.143114204119,6912.211426,7143.28279206661,1555.752,1326.693,229.0590000000001,229.05899999999997
2025-08-17 14:00:00,4326.361486159991,6981.907716999999,7028.484762264183,0.0,3340.661531650217,276.465,727.226,686.463,111.411,63.0,799.6569999999999,35.448,858.088,1801.565,1756.193,45.37200000000007,4326.361486159991,6981.907716999999,7028.484762264183,1801.565,1756.193,45.37200000000007,45.37200000000007
2025-08-17 15:00:00,4333.575049023591,6932.218877000001,7075.436873686132,39.21017831386835,3441.693186528468,691.527,1047.208,845.5440000000001,75.172,2.0,664.188,54.931,1796.667,2659.451,2517.786,141.665,4333.575049023591,6932.218877000001,7075.436873686132,2659.451,2517.786,141.665,141.66499999999996
2025-08-17 16:00:00,4431.282157633622,6399.962920999999,7080.229775127636,582.8341558723641,3655.955645774364,509.071,877.125,1645.18,63.361,28.2,626.084,0.0,1761.601,3094.737,2415.885,678.852,4431.282157633622,6399.962920999999,7080.229775127636,3094.737,2415.885,678.852,678.8519999999999
2025-08-17 17:00:00,4740.895643154447,6192.24217,6765.472385256455,508.7541725105307,3635.001904397345,506.692,714.936,1609.968,63.694,0.0,561.388,0.0,1760.283,2895.29,2321.671,573.619,4740.895643154447,6192.24217,6765.472385256455,2895.29,2321.671,573.619,573.6190000000001
2025-08-17 18:00:00,5099.467967414978,7339.777093,5738.410141107572,0.0,3101.619776547428,104.941,429.777,710.626,61.82,40.015,991.896,82.031,1794.848,1307.164,2908.79,-1601.626,5099.467967414978,7339.777093,5738.410141107572,1307.164,2908.79,-1601.626,-1601.626
2025-08-17 19:00:00,5296.267003088131,9680.397858,5857.469647749883,0.0,3553.963511660716,100.5,562.239,197.786,69.13,271.264,1501.804,909.437,2070.723,929.655,4753.228,-3823.573,5296.267003088131,9680.397858,5857.469647749883,929.655,4753.228,-3823.573,-3823.5730000000003
2025-08-17 20:00:00,5361.953770580991,10296.06754,5939.535358391978,0.0,3755.692306962621,60.6,550.107,211.0,85.37,448.726,1866.32,1116.77,1832.128,907.077,5263.944,-4356.867,5361.953770580991,10296.06754,5939.535358391978,907.077,5263.944,-4356.867,-4356.867
2025-08-17 21:00:00,5340.004040199399,9540.369575,5903.208852697224,0.0,3785.691864231575,105.6,558.711,262.843,80.213,363.234,1709.624,880.11,1691.13,1007.367,4644.098,-3636.731,5340.004040199399,9540.369575,5903.208852697224,1007.367,4644.098,-3636.731,-3636.7309999999998
2025-08-17 22:00:00,5105.418265229609,9011.096083,5638.103734659511,0.0,3629.054927102288,100.1,543.35,325.515,92.878,315.447,1683.136,649.735,1785.638,1061.843,4433.956,-3372.113,5105.418265229609,9011.096083,5638.103734659511,1061.843,4433.956,-3372.113,-3372.1130000000003
2025-08-17 23:00:00,4720.749638032559,6987.170797,5193.254245291393,0.0,3308.175982121807,44.3,501.62,852.627,75.15899999999999,280.113,1327.6,107.731,1551.703,1473.706,3267.147,-1793.441,4720.749638032559,6987.170797,5193.254245291393,1473.706,3267.147,-1793.441,-1793.441
2025-08-18 00:00:00,4544.488683793861,5260.161550999999,5094.385136570234,0.0,3348.973653421166,32.7,643.497,1518.382,84.22,153.688,978.54,0.0,1312.29,2278.799,2444.518,-165.7190000000001,4544.488683793861,5260.161550999999,5094.385136570234,2278.799,2444.518,-165.7190000000001,-165.71900000000005
2025-08-18 01:00:00,4387.925933344068,4794.782163,4927.926385889834,52.07729411016591,3254.198495569966,48.29,636.645,1544.322,72.10900000000001,63.258,922.412,0.0,1182.206,2301.366,2167.876,133.4899999999999,4387.925933344068,4794.782163,4927.926385889834,2301.366,2167.876,133.4899999999999,133.48999999999978
2025-08-18 02:00:00,4247.999558892856,4683.086388000001,4774.155711628287,24.20266153726203,3120.891073140713,39.968,592.621,1204.73,70.548,42.414,884.08,8.722999999999999,880.8120000000001,1907.867,1816.029,91.83799999999992,4247.999558892856,4683.086388000001,4774.155711628287,1907.867,1816.029,91.83799999999992,91.83799999999997
2025-08-18 03:00:00,4153.622245415926,4615.368283999999,4667.368489255663,9.16157596951758,3036.153920989136,59.659,614.565,1260.131,58.58200000000001,34.675,879.7280000000001,3.763,1022.509,1992.937,1940.675,52.26200000000006,4153.622245415926,4615.368283999999,4667.368489255663,1992.937,1940.675,52.26200000000006,52.261999999999944
2025-08-18 04:00:00,4098.007091439407,4784.675514999999,4612.55844931358,0.0,2996.597706947819,34.494,593.661,1245.592,61.5,99.17,995.272,3.828,1008.051,1935.247,2106.321,-171.074,4098.007091439407,4784.675514999999,4612.55844931358,1935.247,2106.321,-171.074,-171.07399999999984
2025-08-18 05:00:00,4475.403475709732,6243.806967,5003.4243008678,0.0,3274.274028,42.2,515.679,969.145,60.293,357.742,1391.372,87.836,989.875,1587.317,2826.825,-1239.508,4475.403475709732,6243.806967,5003.4243008678,1587.317,2826.825,-1239.508,-1239.5079999999998
2025-08-18 06:00:00,5300.591182479873,9482.634455999998,5819.587748098,0.0,3773.220331,33.2,524.4830000000001,349.681,64.175,523.457,2119.400000000001,651.802,1339.328,971.539,4633.987000000001,-3662.448,5300.591182479873,9482.634455999998,5819.587748098,971.539,4633.987000000001,-3662.448,-3662.4480000000012
2025-08-18 07:00:00,5931.03594507586,9878.47032,6472.6546988302,0.0,4186.571332,37.593,611.64,380.633,47.401,134.237,1828.988,746.9300000000001,1771.543,1077.267,4481.698,-3404.431,5931.03594507586,9878.47032,6472.6546988302,1077.267,4481.698,-3404.431,-3404.4310000000005
2025-08-18 08:00:00,6172.617049584651,8538.447019,6678.716469499601,0.0,4093.179999,335.133,454.571,563.1229999999999,65.187,24.149,1358.232,460.682,1434.259,1418.014,3277.322,-1859.308,6172.617049584651,8538.447019,6678.716469499601,1418.014,3277.322,-1859.308,-1859.3080000000002
2025-08-18 09:00:00,6113.762463159987,6584.075284999999,6981.5035743882,456.1822049624,3925.584496,909.195,551.024,877.249,111.718,0.0,421.928,131.082,1500.534,2449.186,2053.544,395.642,6113.762463159987,6584.075284999999,6981.5035743882,2449.186,2053.544,395.642,395.6420000000003
2025-08-18 10:00:00,6127.992897659577,6368.852248,7946.631649936802,1498.3308050632,4292.928179,1042.274,884.6220000000001,1107.492,217.62,0.0,532.2,0.154,1141.754,3252.008,1674.108,1577.9,6127.992897659577,6368.852248,7946.631649936802,3252.008,1674.108,1577.9,1577.8999999999999
2025-08-18 11:00:00,6202.763744069134,6752.540389999999,8502.0811180942,1661.0527439058,4308.446478999999,1138.16,1173.302,890.5709999999999,268.343,0.0,428.8,14.697,1278.376,3470.376,1721.873,1748.503,6202.763744069134,6752.540389999999,8502.0811180942,3470.376,1721.873,1748.503,1748.5030000000002
2025-08-18 12:00:00,5876.077781158572,7255.806966,8568.045240962,1199.964645038,4061.727011,1320.164,1516.735,670.802,208.622,0.0,424.5,290.307,1692.584,3716.323,2407.391,1308.932,5876.077781158572,7255.806966,8568.045240962,3716.323,2407.391,1308.932,1308.9319999999998
2025-08-18 13:00:00,5859.047583940521,7324.727996,8532.955659884197,1090.7337471158,3996.782079,1397.263,1562.284,674.673,175.784,0.0,453.9,255.307,1895.907,3810.004,2605.114,1204.89,5859.047583940521,7324.727996,8532.955659884197,3810.004,2605.114,1204.89,1204.8899999999999
2025-08-18 14:00:00,5782.299031516452,7237.027934999999,8569.072649901398,1213.9015040986,4138.782611,1321.079,1610.153,796.4,133.016,0.0,377.8,78.912,2076.126,3860.648,2532.838,1327.809999999999,5782.299031516452,7237.027934999999,8569.072649901398,3860.648,2532.838,1327.809999999999,1327.81
2025-08-18 15:00:00,5760.6077591371,7022.226258,8093.404480384799,935.9902256151996,3864.319577,1332.572,1755.664,1168.052,49.344,0.0,256.9,3.219,2977.388,4305.632,3237.507000000001,1068.125,5760.6077591371,7022.226258,8093.404480384799,4305.632,3237.507000000001,1068.125,1068.1249999999986
2025-08-18 16:00:00,5793.773067789609,6629.827737999999,7412.7676502632,658.3299687367997,3626.944662,1039.524,1456.723,1546.063,56.06,0.0,275.3,0.489,3039.61,4098.37,3315.399,782.971,5793.773067789609,6629.827737999999,7412.7676502632,4098.37,3315.399,782.971,782.971
2025-08-18 17:00:00,5881.414159766953,7211.026196,6719.472754702199,0.0,3476.469811,640.201,945.579,1197.8,67.502,1.8,218.616,66.975,3055.633,2851.082,3343.024,-491.9419999999999,5881.414159766953,7211.026196,6719.472754702199,2851.082,3343.024,-491.9419999999999,-491.942
2025-08-18 18:00:00,6146.090706019932,9629.736184,6733.0084161292,0.0,3833.023996,110.82,476.234,712.195,67.494,156.589,1123.9,464.499,2518.583,1366.743,4263.571,-2896.828,6146.090706019932,9629.736184,6733.0084161292,1366.743,4263.571,-2896.828,-2896.828
2025-08-18 19:00:00,6198.801669884592,11846.640296,6835.618864298,0.0,4204.870999,34.0,466.269,426.389,65.095,631.518,2272.28,810.644,2289.135,991.753,6003.577,-5011.824,6198.801669884592,11846.640296,6835.618864298,991.753,6003.577,-5011.824,-5011.8240000000005
2025-08-18 20:00:00,6091.293148239635,11757.876174,6732.365846180801,0.0,4245.587999,35.1,606.707,400.142,62.9,716.691,2394.968,788.6890000000001,2229.28,1104.849,6129.628,-5024.779,6091.293148239635,11757.876174,6732.365846180801,1104.849,6129.628,-5024.779,-5024.7789999999995
2025-08-18 21:00:00,5904.882981440933,10232.969396,6514.060727176799,0.0,4151.173332,35.031,779.417,499.0750000000001,58.898,242.396,1777.752,616.758,2453.422,1372.421,5090.328,-3717.907,5904.882981440933,10232.969396,6514.060727176799,1372.421,5090.328,-3717.907,-3717.907
2025-08-18 22:00:00,5604.475913178158,8546.83117,6198.049580709799,0.0,4042.905999,229.899,936.643,1024.279,53.599,0.6,1120.176,354.976,3116.816,2244.42,4592.568,-2348.148,5604.475913178158,8546.83117,6198.049580709799,2244.42,4592.568,-2348.148,-2348.148
2025-08-18 23:00:00,5156.750486380051,6616.348612,5719.690135002398,0.0,3749.068782,175.263,1061.297,1525.803,62.90000000000001,43.90000000000001,757.912,101.875,2817.568,2825.263,3721.255,-895.992,5156.750486380051,6616.348612,5719.690135002398,2825.263,3721.255,-895.992,-895.9920000000002
2025-08-19 00:00:00,4944.227848793858,5587.12358,5503.2095729554,4.266414540600032,3704.659449,114.552,964.103,1638.693,59.29900000000001,52.6,700.196,23.92,2082.97,2776.647,2859.686,-83.0390000000001,4944.227848793858,5587.12358,5503.2095729554,2776.647,2859.686,-83.0390000000001,-83.03900000000021
2025-08-19 01:00:00,4701.288583344067,4664.328446,5521.974744337399,757.6574066626004,3796.596049,355.718,1011.931,1853.66,53.792,0.2,474.16,0.0,1941.947,3275.101,2416.307,858.7940000000001,4701.288583344067,4664.328446,5521.974744337399,3275.101,2416.307,858.7940000000001,858.7940000000003
2025-08-19 02:00:00,4554.902713892859,4433.990566,5476.433102530399,945.9498134696,3825.307932,354.651,1023.498,2029.228,53.698,13.1,449.144,0.0,1955.584,3461.075,2417.828,1043.247,4554.902713892859,4433.990566,5476.433102530399,3461.075,2417.828,1043.247,1043.2469999999998
2025-08-19 03:00:00,4402.170495415926,4442.821402,5208.4114503788,664.9649596212003,3557.284449,375.483,950.499,1873.739,53.296,2.5,484.468,0.0,2000.132,3253.017,2487.1,765.917,4402.170495415926,4442.821402,5208.4114503788,3253.017,2487.1,765.917,765.9169999999999
2025-08-19 04:00:00,4327.125859439406,4665.981983,4954.4865712708,203.7934960155998,3284.017049,388.875,962.927,1741.427,45.805,9.7,585.004,0.224,2255.088,3139.034,2850.016,289.0179999999998,4327.125859439406,4665.981983,4954.4865712708,3139.034,2850.016,289.0179999999998,289.01800000000003
2025-08-19 05:00:00,4645.220444709732,7121.169777,5127.979055356999,0.0,3272.670882,46.211,693.352,977.891,57.994,88.134,1164.376,151.196,2363.176,1775.448,3766.882,-1991.434,4645.220444709732,7121.169777,5127.979055356999,1775.448,3766.882,-1991.434,-1991.434
2025-08-19 06:00:00,5471.342634479875,9431.796892000002,6003.429059392374,0.0,3917.665462853025,36.7,576.414,518.1030000000001,63.596,253.814,1709.38,514.578,2144.425,1194.813,4622.197,-3427.384,5471.342634479875,9431.796892000002,6003.429059392374,1194.813,4622.197,-3427.384,-3427.384
2025-08-19 07:00:00,6082.505066075863,9190.232696,6672.383479947986,0.0,4324.595577353014,125.915,615.194,662.9300000000001,57.375,95.55899999999998,1422.648,489.621,1969.486,1461.414,3977.314,-2515.9,6082.505066075863,9190.232696,6672.383479947986,1461.414,3977.314,-2515.9,-2515.8999999999996
2025-08-19 08:00:00,6370.80857758465,6711.013782,6879.827379937542,342.7519720965432,4260.068860019259,790.8879999999999,893.885,1281.083,59.332,0.0,381.716,80.214,2393.611,3025.188,2855.541,169.6469999999998,6370.80857758465,6711.013782,6879.827379937542,3025.188,2855.541,169.6469999999998,169.64699999999993
2025-08-19 09:00:00,6322.723812159989,5866.411746000001,7203.215265141507,1229.975796858494,4154.388441053494,1078.243,1317.066,1485.833,60.648,0.0,121.764,4.634,2479.268,3941.79,2605.666,1336.124,6322.723812159989,5866.411746000001,7203.215265141507,3941.79,2605.666,1336.124,1336.1239999999998
2025-08-19 10:00:00,6377.280318659577,6363.029122,8047.317299215283,1564.165169784719,4443.550357658519,1277.954,1669.26,1718.295,49.402,0.0,164.1,0.0,2867.204,4714.911,3031.304,1683.607,6377.280318659577,6363.029122,8047.317299215283,4714.911,3031.304,1683.607,1683.607
2025-08-19 11:00:00,6438.361789069133,7043.796700999999,8402.911815074942,1204.113044925058,4275.987323398658,1416.687,2348.35,1139.453,44.797,0.0,266.5,47.80499999999999,3276.601,4949.287,3590.906,1358.381,6438.361789069133,7043.796700999999,8402.911815074942,4949.287,3590.906,1358.381,1358.3810000000003
2025-08-19 12:00:00,6118.052461158572,7200.265549999998,8349.181285182489,948.3176618175092,4039.430042578109,1504.312,2906.547,1000.305,48.901,0.0,330.3,367.542,3614.779,5460.065,4312.621,1147.444,6118.052461158572,7200.265549999998,8349.181285182489,5460.065,4312.621,1147.444,1147.4439999999995
2025-08-19 13:00:00,6153.781298940519,7205.587844,8288.304475781397,893.324343218604,3994.327342207004,1524.612,2888.155,986.918,55.795,0.0,330.8,368.109,3672.227,5455.48,4371.136,1084.344,6153.781298940519,7205.587844,8288.304475781397,5455.48,4371.136,1084.344,1084.3439999999991
2025-08-19 14:00:00,6117.732314516451,6894.145468999999,8030.599927164411,959.9310838355888,3932.158417442189,1423.993,2672.337,1035.141,62.267,0.0,306.1,205.467,3545.879,5193.738,4057.446,1136.292,6117.732314516451,6894.145468999999,8030.599927164411,5193.738,4057.446,1136.292,1136.2920000000004
2025-08-19 15:00:00,6075.5954681371,6684.850754,7901.614266419744,1069.066928580255,4053.475920912655,1171.273,2186.754,1343.758,83.67099999999999,0.0,170.0,6.817,3390.994,4785.456,3567.811,1217.645,6075.5954681371,6684.850754,7901.614266419744,4785.456,3567.811,1217.645,1217.645
2025-08-19 16:00:00,6147.349418789607,6208.452353,7446.148660273945,1110.542359726056,4072.099713917256,979.833,1682.193,1864.158,81.418,14.7,159.068,0.0,3195.637,4607.602,3369.405,1238.197,6147.349418789607,6208.452353,7446.148660273945,4607.602,3369.405,1238.197,1238.1969999999997
2025-08-19 17:00:00,6265.855480766952,6528.02403,7009.389090889293,390.815633178878,4086.100833886507,594.531,1399.414,1754.94,64.701,57.8,80.616,2.691,3190.784,3813.586,3331.891,481.6949999999998,6265.855480766952,6528.02403,7009.389090889293,3813.586,3331.891,481.6949999999998,481.6949999999997
2025-08-19 18:00:00,6538.41804201993,9350.395347999998,7153.147606042622,0.0,4467.435767714977,185.326,801.162,1103.255,62.808,117.214,706.572,335.327,3188.815,2152.551,4347.928,-2195.376999999999,6538.41804201993,9350.395347999998,7153.147606042622,2152.551,4347.928,-2195.376999999999,-2195.377
2025-08-19 19:00:00,6402.891000884591,11638.36597,7079.210483656769,0.0,4488.459197590231,33.1,642.967,561.192,69.098,784.996,2046.432,666.789,2367.286,1306.357,5865.503,-4559.146,6402.891000884591,11638.36597,7079.210483656769,1306.357,5865.503,-4559.146,-4559.146
2025-08-19 20:00:00,6208.631325239636,11982.054516,6891.203741844607,0.0,4341.575139183593,34.0,769.481,493.808,114.279,1043.466,2327.028,751.04,2380.144,1411.568,6501.678,-5090.110000000001,6208.631325239636,11982.054516,6891.203741844607,1411.568,6501.678,-5090.110000000001,-5090.11
2025-08-19 21:00:00,5919.548647440934,10973.594589,6547.73227998484,0.0,4094.87368177076,36.7,809.528,607.3009999999999,108.856,643.092,1706.76,592.536,3045.024,1562.385,5987.412,-4425.027,5919.548647440934,10973.594589,6547.73227998484,1562.385,5987.412,-4425.027,-4425.027
2025-08-19 22:00:00,5654.752060178161,9371.342765,6275.600706288093,0.0,4087.595366912107,36.2,903.325,921.977,115.558,380.209,1053.2,458.188,3180.826,1977.06,5072.423,-3095.363,5654.752060178161,9371.342765,6275.600706288093,1977.06,5072.423,-3095.363,-3095.363
2025-08-19 23:00:00,5237.03013638005,6905.809132999999,5827.4753342858,0.0,3806.073497013998,37.396,1191.329,1515.572,64.714,116.682,509.448,137.839,3123.187,2809.011,3887.156,-1078.145,5237.03013638005,6905.809132999999,5827.4753342858,2809.011,3887.156,-1078.145,-1078.145
2025-08-20 00:00:00,4956.274657793861,6067.01111,5543.709167906291,0.0,3708.335036853909,34.449,1191.73,1800.364,68.613,131.363,680.352,1.801,2804.112,3095.156,3617.628,-522.4719999999998,4956.274657793861,6067.01111,5543.709167906291,3095.156,3617.628,-522.4719999999998,-522.4720000000002
2025-08-20 01:00:00,4787.229428344066,5280.746947,5431.670309481927,42.03856669331039,3662.313474736873,138.319,1168.919,1988.498,73.383,81.963,510.02,0.0,2625.359,3369.119,3217.342000000001,151.7769999999995,4787.229428344066,5280.746947,5431.670309481927,3369.119,3217.342000000001,151.7769999999995,151.77699999999913
2025-08-20 02:00:00,4638.314492892858,4710.373600000001,5238.711124602025,396.253113397975,3571.733893993175,248.413,1200.312,2259.484,69.003,76.9,468.588,0.0,2702.32,3777.212,3247.808,529.4040000000003,4638.314492892858,4710.373600000001,5238.711124602025,3777.212,3247.808,529.4040000000003,529.404
2025-08-20 03:00:00,4473.624827415928,4593.440221999999,5057.267860643164,331.7345573568356,3424.921285608235,251.172,1170.666,2316.862,68.01400000000001,83.5,509.3,0.0,2749.881,3806.714,3342.681,464.0329999999999,4473.624827415928,4593.440221999999,5057.267860643164,3806.714,3342.681,464.0329999999999,464.0329999999999
2025-08-20 04:00:00,4386.743220439406,4720.604884,4894.375293200101,91.33134612005146,3270.343324596698,234.728,1159.286,2152.329,97.633,81.4,503.28,0.0,2884.253,3643.976,3468.933,175.0429999999998,4386.743220439406,4720.604884,4894.375293200101,3643.976,3468.933,175.0429999999998,175.04300000000012
2025-08-20 05:00:00,4716.410217709731,6855.521841,5238.160380080712,0.0,3418.169338289088,57.958,866.518,1373.205,86.96199999999999,121.236,715.792,121.082,3043.693,2384.643,4001.803,-1617.16,4716.410217709731,6855.521841,5238.160380080712,2384.643,4001.803,-1617.16,-1617.1599999999999
2025-08-20 06:00:00,5564.432060479876,9651.401867,6150.814024626479,0.0,4074.078160840919,35.1,561.878,924.032,91.022,405.337,1527.772,368.948,2809.955,1612.032,5112.012000000001,-3499.98,5564.432060479876,9651.401867,6150.814024626479,1612.032,5112.012000000001,-3499.98,-3499.9800000000005
2025-08-20 07:00:00,6313.823002075861,9396.069828,6969.783513746116,0.0,4762.162113268882,169.21,694.294,1320.397,85.809,161.848,1469.22,315.692,2747.453,2269.71,4694.213,-2424.503,6313.823002075861,9396.069828,6969.783513746116,2269.71,4694.213,-2424.503,-2424.5029999999997
2025-08-20 08:00:00,6682.719686584651,8314.096571000002,7342.546691440033,0.0,4939.112099565567,723.119,885.098,1394.702,79.626,6.1,828.488,234.018,2984.509,3082.545,4053.115,-970.57,6682.719686584651,8314.096571000002,7342.546691440033,3082.545,4053.115,-970.57,-970.5699999999997
