datetime,price_EUR_per_MWh,load_MW,production_MW,import_MW,export_MW,net_balance_MW,deficit_MW,surplus_MW,action,pump_MWh,generation_MWh,storage_MWh,cost_EUR,revenue_EUR,profit_EUR,deficit_after_storage_MW,surplus_after_storage_MW,import_reduction_MWh,surplus_absorbed_MWh,low_threshold,high_threshold,scenario
2025-07-22 06:00:00,103.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 07:00:00,103.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 08:00:00,100.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 09:00:00,87.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 10:00:00,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 11:00:00,85.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 12:00:00,85.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 13:00:00,85.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 14:00:00,85.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 15:00:00,85.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 16:00:00,88.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 17:00:00,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 18:00:00,91.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 19:00:00,104.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 20:00:00,114.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 21:00:00,114.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 22:00:00,108.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-22 23:00:00,100.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 00:00:00,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 01:00:00,89.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 02:00:00,91.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 03:00:00,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 04:00:00,83.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 05:00:00,84.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 06:00:00,93.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 07:00:00,99.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 08:00:00,96.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 09:00:00,86.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 10:00:00,83.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 11:00:00,83.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 12:00:00,81.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 13:00:00,81.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 14:00:00,78.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 15:00:00,81.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 16:00:00,81.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 17:00:00,83.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 18:00:00,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 19:00:00,108.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 20:00:00,114.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 21:00:00,116.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 22:00:00,112.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-23 23:00:00,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 00:00:00,100.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 01:00:00,97.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 02:00:00,96.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 03:00:00,94.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 04:00:00,95.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 05:00:00,100.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 06:00:00,111.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 07:00:00,113.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 08:00:00,109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 09:00:00,102.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 10:00:00,97.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 11:00:00,93.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 12:00:00,84.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 13:00:00,81.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 14:00:00,81.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 15:00:00,87.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 16:00:00,93.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 17:00:00,100.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 18:00:00,103.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 19:00:00,114.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 20:00:00,115.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 21:00:00,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 22:00:00,114.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-24 23:00:00,107.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 00:00:00,103.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 01:00:00,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 02:00:00,95.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 03:00:00,93.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 04:00:00,95.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 05:00:00,98.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 06:00:00,108.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 07:00:00,111.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 08:00:00,107.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 09:00:00,98.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 10:00:00,91.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 11:00:00,84.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 12:00:00,80.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 13:00:00,76.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 14:00:00,71.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 15:00:00,78.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 16:00:00,82.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 17:00:00,85.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 18:00:00,96.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 19:00:00,107.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 20:00:00,113.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 21:00:00,113.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 22:00:00,111.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-25 23:00:00,103.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 00:00:00,100.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 01:00:00,96.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 02:00:00,94.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 03:00:00,93.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 04:00:00,92.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 05:00:00,92.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 06:00:00,93.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 07:00:00,91.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 08:00:00,86.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 09:00:00,84.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 10:00:00,75.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 11:00:00,69.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 12:00:00,63.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 13:00:00,54.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 14:00:00,57.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 15:00:00,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 16:00:00,75.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 17:00:00,86.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 18:00:00,98.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 19:00:00,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 20:00:00,106.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 21:00:00,106.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 22:00:00,106.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-26 23:00:00,103.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 00:00:00,101.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 01:00:00,98.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 02:00:00,94.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 03:00:00,94.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 04:00:00,92.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 05:00:00,90.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 06:00:00,90.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 07:00:00,84.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 08:00:00,79.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 09:00:00,76.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 10:00:00,67.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 11:00:00,56.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 12:00:00,40.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 13:00:00,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 14:00:00,15.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 15:00:00,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 16:00:00,51.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 17:00:00,78.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 18:00:00,88.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
2025-07-27 19:00:00,93.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,1558000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,surplus_absorption
