datetime,price_EUR_per_MWh,action,pump_MWh,generation_MWh,storage_MWh,cost_EUR,revenue_EUR,profit_EUR,import_MW,load_MW
2025-02-26 18:00:00,174.43,generate,0.0,2000.0,529670.0,0.0,348860.0,348860.0,2480.303,8869.146
2025-02-26 19:00:00,169.03,generate,0.0,2000.0,527670.0,0.0,338060.0,338060.0,2885.362,8748.7712
2025-02-26 20:00:00,153.67,idle,0.0,0.0,527670.0,0.0,0.0,0.0,3836.485,8289.249
2025-02-26 21:00:00,142.98,idle,0.0,0.0,527670.0,0.0,0.0,0.0,4829.916,7919.065
2025-02-26 22:00:00,138.05,idle,0.0,0.0,527670.0,0.0,0.0,0.0,5186.235,7729.9365
2025-02-26 23:00:00,131.39,idle,0.0,0.0,527670.0,0.0,0.0,0.0,5139.63,7377.4274
2025-02-27 00:00:00,121.01,idle,0.0,0.0,527670.0,0.0,0.0,0.0,5340.641,7581.3632
2025-02-27 01:00:00,119.98,pump,900.0,0.0,528399.0,107982.0,0.0,-107982.0,5568.398,7895.3413
2025-02-27 02:00:00,117.44,pump,900.0,0.0,529128.0,105696.0,0.0,-105696.0,5534.328,7831.7758
2025-02-27 03:00:00,116.6,pump,900.0,0.0,529857.0,104940.0,0.0,-104940.0,5331.459,7692.7474
2025-02-27 04:00:00,116.08,pump,900.0,0.0,530586.0,104472.0,0.0,-104472.0,5280.459,7690.7832
2025-02-27 05:00:00,122.16,idle,0.0,0.0,530586.0,0.0,0.0,0.0,4702.112,7492.1454
2025-02-27 06:00:00,143.03,idle,0.0,0.0,530586.0,0.0,0.0,0.0,4006.332,7905.4915
2025-02-27 07:00:00,153.09,generate,0.0,2000.0,528586.0,0.0,306180.0,306180.0,2554.38,8688.5187
2025-02-27 08:00:00,157.51,generate,0.0,2000.0,526586.0,0.0,315020.0,315020.0,1771.521,9037.7407
2025-02-27 09:00:00,145.09,idle,0.0,0.0,526586.0,0.0,0.0,0.0,3717.32,8931.5953
2025-02-27 10:00:00,132.93,idle,0.0,0.0,526586.0,0.0,0.0,0.0,4874.192,8988.5157
2025-02-27 11:00:00,124.51,idle,0.0,0.0,526586.0,0.0,0.0,0.0,4614.352,8852.2713
2025-02-27 12:00:00,120.8,pump,900.0,0.0,527315.0,108720.0,0.0,-108720.0,4920.29,9701.695
2025-02-27 13:00:00,119.61,pump,900.0,0.0,528044.0,107649.0,0.0,-107649.0,5070.32,9525.0121
2025-02-27 14:00:00,121.07,idle,0.0,0.0,528044.0,0.0,0.0,0.0,4840.839,9440.067
2025-02-27 15:00:00,131.97,idle,0.0,0.0,528044.0,0.0,0.0,0.0,4577.355,8515.1784
2025-02-27 16:00:00,145.28,idle,0.0,0.0,528044.0,0.0,0.0,0.0,3423.683,8012.3193
2025-02-27 17:00:00,159.53,generate,0.0,2000.0,526044.0,0.0,319060.0,319060.0,1735.498,8261.8116
2025-02-27 18:00:00,170.72,generate,0.0,2000.0,524044.0,0.0,341440.0,341440.0,1473.288,8870.0408
2025-02-27 19:00:00,163.94,generate,0.0,2000.0,522044.0,0.0,327880.0,327880.0,1162.486,8705.2722
2025-02-27 20:00:00,152.5,generate,0.0,2000.0,520044.0,0.0,305000.0,305000.0,2759.834,8231.2437
2025-02-27 21:00:00,141.85,idle,0.0,0.0,520044.0,0.0,0.0,0.0,3922.964,7747.3167
2025-02-27 22:00:00,140.01,idle,0.0,0.0,520044.0,0.0,0.0,0.0,4319.599,7572.874
2025-02-27 23:00:00,129.91,idle,0.0,0.0,520044.0,0.0,0.0,0.0,4559.265,7289.914
2025-02-28 00:00:00,126.01,idle,0.0,0.0,520044.0,0.0,0.0,0.0,4882.361,7327.6974
2025-02-28 01:00:00,121.08,idle,0.0,0.0,520044.0,0.0,0.0,0.0,4983.94,7175.4317
2025-02-28 02:00:00,120.76,idle,0.0,0.0,520044.0,0.0,0.0,0.0,4927.242,7215.531
2025-02-28 03:00:00,119.14,pump,900.0,0.0,520773.0,107226.0,0.0,-107226.0,5123.642,7266.6309
2025-02-28 04:00:00,119.15,pump,900.0,0.0,521502.0,107235.0,0.0,-107235.0,4825.74,7282.0619
2025-02-28 05:00:00,121.43,idle,0.0,0.0,521502.0,0.0,0.0,0.0,4772.837,7321.4369
2025-02-28 06:00:00,141.46,idle,0.0,0.0,521502.0,0.0,0.0,0.0,3925.885,7989.7066
2025-02-28 07:00:00,156.46,generate,0.0,2000.0,519502.0,0.0,312920.0,312920.0,2004.886,8703.254
2025-02-28 08:00:00,159.33,generate,0.0,2000.0,517502.0,0.0,318660.0,318660.0,1539.433,8813.6751
2025-02-28 09:00:00,143.96,idle,0.0,0.0,517502.0,0.0,0.0,0.0,3070.298,8539.672
2025-02-28 10:00:00,131.72,idle,0.0,0.0,517502.0,0.0,0.0,0.0,4175.703,8902.1309
2025-02-28 11:00:00,126.83,idle,0.0,0.0,517502.0,0.0,0.0,0.0,4525.577,8920.2525
2025-02-28 12:00:00,120.67,pump,900.0,0.0,518231.0,108603.0,0.0,-108603.0,4151.039,9055.1673
2025-02-28 13:00:00,117.65,pump,900.0,0.0,518960.0,105885.0,0.0,-105885.0,4709.517,8934.8356
2025-02-28 14:00:00,119.22,pump,900.0,0.0,519689.0,107298.0,0.0,-107298.0,4949.089,8505.6586
2025-02-28 15:00:00,128.59,idle,0.0,0.0,519689.0,0.0,0.0,0.0,4747.684,8017.9517
2025-02-28 16:00:00,142.84,idle,0.0,0.0,519689.0,0.0,0.0,0.0,4076.677,7820.0497
2025-02-28 17:00:00,150.44,generate,0.0,2000.0,517689.0,0.0,300880.0,300880.0,3022.037,8213.8784
2025-02-28 18:00:00,165.17,generate,0.0,2000.0,515689.0,0.0,330340.0,330340.0,2534.803,8634.6143
2025-02-28 19:00:00,158.56,generate,0.0,2000.0,513689.0,0.0,317120.0,317120.0,2507.586,8441.9332
2025-02-28 20:00:00,145.8,idle,0.0,0.0,513689.0,0.0,0.0,0.0,3409.951,8010.9177
2025-02-28 21:00:00,136.37,idle,0.0,0.0,513689.0,0.0,0.0,0.0,4630.064,7634.2758
2025-02-28 22:00:00,128.34,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5461.494,7492.3376
2025-02-28 23:00:00,120.7,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5665.223,7212.0085
2025-03-01 00:00:00,132.99,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5302.392,7011.6355
2025-03-01 01:00:00,123.69,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5169.469,6822.2291
2025-03-01 02:00:00,122.58,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5157.471,6875.6912
2025-03-01 03:00:00,119.07,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5186.361,6877.4973
2025-03-01 04:00:00,118.98,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5359.104,6665.6661
2025-03-01 05:00:00,119.54,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5085.277,6658.4532
2025-03-01 06:00:00,128.33,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5010.421,6688.7572
2025-03-01 07:00:00,138.53,idle,0.0,0.0,513689.0,0.0,0.0,0.0,4680.7,6860.9074
2025-03-01 08:00:00,138.0,idle,0.0,0.0,513689.0,0.0,0.0,0.0,4320.661,7101.2399
2025-03-01 09:00:00,136.24,idle,0.0,0.0,513689.0,0.0,0.0,0.0,4673.944,7322.058
2025-03-01 10:00:00,120.15,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5074.165,7453.2143
2025-03-01 11:00:00,117.39,idle,0.0,0.0,513689.0,0.0,0.0,0.0,5358.576,7658.4305
2025-03-01 12:00:00,111.9,pump,900.0,0.0,514418.0,100710.0,0.0,-100710.0,5677.877,7795.6826
2025-03-01 13:00:00,105.08,pump,900.0,0.0,515147.0,94572.0,0.0,-94572.0,5778.613,7776.4188
2025-03-01 14:00:00,109.38,pump,900.0,0.0,515876.0,98442.0,0.0,-98442.0,5320.768,7578.2533
2025-03-01 15:00:00,117.91,idle,0.0,0.0,515876.0,0.0,0.0,0.0,5106.765,7148.9828
2025-03-01 16:00:00,131.14,idle,0.0,0.0,515876.0,0.0,0.0,0.0,5129.38,7136.3579
2025-03-01 17:00:00,143.03,generate,0.0,2000.0,513876.0,0.0,286060.0,286060.0,3144.449,7543.5107
2025-03-01 18:00:00,151.52,generate,0.0,2000.0,511876.0,0.0,303040.0,303040.0,2049.747,7937.5519
2025-03-01 19:00:00,149.9,generate,0.0,2000.0,509876.0,0.0,299800.0,299800.0,3291.724,7751.0306
2025-03-01 20:00:00,140.01,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4450.692,7394.4916
2025-03-01 21:00:00,132.26,idle,0.0,0.0,509876.0,0.0,0.0,0.0,5672.402,7128.4124
2025-03-01 22:00:00,128.32,idle,0.0,0.0,509876.0,0.0,0.0,0.0,5986.381,7059.6199
2025-03-01 23:00:00,123.44,idle,0.0,0.0,509876.0,0.0,0.0,0.0,5482.952,6794.1816
2025-03-02 00:00:00,119.68,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4868.68,6680.4644
2025-03-02 01:00:00,115.89,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4590.202,6739.3453
2025-03-02 02:00:00,114.81,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4792.66,6961.6647
2025-03-02 03:00:00,112.3,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4651.753,6853.5837
2025-03-02 04:00:00,111.58,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4723.801,6727.5318
2025-03-02 05:00:00,112.39,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4732.211,6719.2911
2025-03-02 06:00:00,115.98,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4590.599,6596.1198
2025-03-02 07:00:00,117.09,idle,0.0,0.0,509876.0,0.0,0.0,0.0,4913.42,6677.0882
2025-03-02 08:00:00,110.93,idle,0.0,0.0,509876.0,0.0,0.0,0.0,5532.161,7005.0013
2025-03-02 09:00:00,101.23,idle,0.0,0.0,509876.0,0.0,0.0,0.0,5971.798,7459.6064
2025-03-02 10:00:00,91.42,pump,900.0,0.0,510605.0,82278.0,0.0,-82278.0,6133.985,8062.7699
2025-03-02 11:00:00,68.29,pump,900.0,0.0,511334.0,61461.00000000001,0.0,-61461.00000000001,6024.774,7944.7287
2025-03-02 12:00:00,69.66,pump,900.0,0.0,512063.0,62694.0,0.0,-62694.0,6809.916,8086.3118
2025-03-02 13:00:00,20.11,pump,900.0,0.0,512792.0,18099.0,0.0,-18099.0,6499.568,8037.5281
2025-03-02 14:00:00,34.72,pump,900.0,0.0,513521.0,31248.0,0.0,-31248.0,5099.656,7506.7618
2025-03-02 15:00:00,81.08,pump,900.0,0.0,514250.0,72972.0,0.0,-72972.0,4859.11,7368.5478
2025-03-02 16:00:00,99.62,idle,0.0,0.0,514250.0,0.0,0.0,0.0,4791.643,7284.6921
2025-03-02 17:00:00,131.77,generate,0.0,2000.0,512250.0,0.0,263540.0,263540.0,3923.128,7183.08
2025-03-02 18:00:00,143.99,generate,0.0,2000.0,510250.0,0.0,287980.0,287980.0,2430.715,7632.5056
2025-03-02 19:00:00,141.79,generate,0.0,2000.0,508250.0,0.0,283580.0,283580.0,1741.812,7684.433
2025-03-02 20:00:00,134.0,generate,0.0,2000.0,506250.0,0.0,268000.0,268000.0,3404.369,7386.5214
2025-03-02 21:00:00,127.9,generate,0.0,2000.0,504250.0,0.0,255800.0,255800.0,4956.728,7145.1185
2025-03-02 22:00:00,122.08,generate,0.0,2000.0,502250.0,0.0,244160.0,244160.0,5080.137,7048.8403
2025-03-02 23:00:00,117.09,idle,0.0,0.0,502250.0,0.0,0.0,0.0,5265.835,7149.5687
2025-03-03 00:00:00,112.17,idle,0.0,0.0,502250.0,0.0,0.0,0.0,5219.683,7482.0381
2025-03-03 01:00:00,105.79,pump,900.0,0.0,502979.0,95211.0,0.0,-95211.0,4867.928,7223.3259
2025-03-03 02:00:00,107.06,idle,0.0,0.0,502979.0,0.0,0.0,0.0,4853.92,7238.0262
2025-03-03 03:00:00,102.08,pump,900.0,0.0,503708.0,91872.0,0.0,-91872.0,4816.405,7189.7185
2025-03-03 04:00:00,106.34,pump,900.0,0.0,504437.0,95706.0,0.0,-95706.0,4580.109,7228.6158
2025-03-03 05:00:00,116.4,idle,0.0,0.0,504437.0,0.0,0.0,0.0,4165.474,7405.7442
2025-03-03 06:00:00,137.1,idle,0.0,0.0,504437.0,0.0,0.0,0.0,3423.133,8017.5624
2025-03-03 07:00:00,145.98,generate,0.0,2000.0,502437.0,0.0,291960.0,291960.0,1056.212,8674.2685
2025-03-03 08:00:00,144.5,generate,0.0,2000.0,500437.0,0.0,289000.0,289000.0,2839.015,8732.4129
2025-03-03 09:00:00,135.81,idle,0.0,0.0,500437.0,0.0,0.0,0.0,4353.39,8273.3169
2025-03-03 10:00:00,120.53,idle,0.0,0.0,500437.0,0.0,0.0,0.0,4824.211,8731.0456
2025-03-03 11:00:00,115.04,idle,0.0,0.0,500437.0,0.0,0.0,0.0,4594.301,9067.9089
2025-03-03 12:00:00,99.41,pump,900.0,0.0,501166.0,89469.0,0.0,-89469.0,4391.137,8897.3412
2025-03-03 13:00:00,98.31,pump,900.0,0.0,501895.0,88479.0,0.0,-88479.0,4547.091,8818.1918
2025-03-03 14:00:00,99.55,pump,900.0,0.0,502624.0,89595.0,0.0,-89595.0,4747.38,8582.7482
2025-03-03 15:00:00,116.05,idle,0.0,0.0,502624.0,0.0,0.0,0.0,3694.511,7874.0789
2025-03-03 16:00:00,129.4,idle,0.0,0.0,502624.0,0.0,0.0,0.0,2660.904,7612.7484
2025-03-03 17:00:00,148.05,generate,0.0,2000.0,500624.0,0.0,296100.0,296100.0,1738.405,7774.4706
2025-03-03 18:00:00,159.08,generate,0.0,2000.0,498624.0,0.0,318160.0,318160.0,1439.262,8506.1208
2025-03-03 19:00:00,163.61,generate,0.0,2000.0,496624.0,0.0,327220.0,327220.0,1518.963,8402.5186
2025-03-03 20:00:00,148.8,generate,0.0,2000.0,494624.0,0.0,297600.0,297600.0,1356.738,7955.4568
2025-03-03 21:00:00,143.2,idle,0.0,0.0,494624.0,0.0,0.0,0.0,2790.712,7544.7157
2025-03-03 22:00:00,138.08,idle,0.0,0.0,494624.0,0.0,0.0,0.0,3691.319,7396.5562
2025-03-03 23:00:00,128.31,idle,0.0,0.0,494624.0,0.0,0.0,0.0,3717.921,7089.677
2025-03-04 00:00:00,129.17,idle,0.0,0.0,494624.0,0.0,0.0,0.0,4008.73,6974.9423
2025-03-04 01:00:00,123.79,idle,0.0,0.0,494624.0,0.0,0.0,0.0,4273.385,7037.1071
2025-03-04 02:00:00,119.72,idle,0.0,0.0,494624.0,0.0,0.0,0.0,4519.205,6919.1942
2025-03-04 03:00:00,117.68,pump,900.0,0.0,495353.0,105912.0,0.0,-105912.0,5109.999,7193.2238
2025-03-04 04:00:00,118.24,pump,900.0,0.0,496082.0,106416.0,0.0,-106416.0,5051.899,7244.7674
2025-03-04 05:00:00,130.75,idle,0.0,0.0,496082.0,0.0,0.0,0.0,3935.511,7288.6745
2025-03-04 06:00:00,150.31,idle,0.0,0.0,496082.0,0.0,0.0,0.0,2798.456,8064.6234
2025-03-04 07:00:00,167.98,generate,0.0,2000.0,494082.0,0.0,335960.0,335960.0,1548.575,8662.9037
2025-03-04 08:00:00,152.96,generate,0.0,2000.0,492082.0,0.0,305920.0,305920.0,2816.7,8649.0098
2025-03-04 09:00:00,139.04,idle,0.0,0.0,492082.0,0.0,0.0,0.0,4807.908,8297.3807
2025-03-04 10:00:00,121.3,idle,0.0,0.0,492082.0,0.0,0.0,0.0,5849.546,8446.657
2025-03-04 11:00:00,111.73,pump,900.0,0.0,492811.0,100557.0,0.0,-100557.0,5717.174,8830.4747
2025-03-04 12:00:00,100.29,pump,900.0,0.0,493540.0,90261.0,0.0,-90261.0,5741.759,8643.5898
2025-03-04 13:00:00,98.55,pump,900.0,0.0,494269.0,88695.0,0.0,-88695.0,6188.933,8623.8714
2025-03-04 14:00:00,106.53,pump,900.0,0.0,494998.0,95877.0,0.0,-95877.0,5529.992,8001.5678
2025-03-04 15:00:00,121.05,idle,0.0,0.0,494998.0,0.0,0.0,0.0,4822.814,7575.3525
2025-03-04 16:00:00,138.19,idle,0.0,0.0,494998.0,0.0,0.0,0.0,3594.345,7257.7777
2025-03-04 17:00:00,154.18,generate,0.0,2000.0,492998.0,0.0,308360.0,308360.0,2061.495,7654.1354
2025-03-04 18:00:00,173.86,generate,0.0,2000.0,490998.0,0.0,347720.0,347720.0,1795.794,8366.9362
2025-03-04 19:00:00,168.09,generate,0.0,2000.0,488998.0,0.0,336180.0,336180.0,1587.789,8327.7883
2025-03-04 20:00:00,151.0,generate,0.0,2000.0,486998.0,0.0,302000.0,302000.0,2978.179,7881.98
2025-03-04 21:00:00,143.79,idle,0.0,0.0,486998.0,0.0,0.0,0.0,4197.662,7516.3559
2025-03-04 22:00:00,138.18,idle,0.0,0.0,486998.0,0.0,0.0,0.0,4618.784,7330.8238
2025-03-04 23:00:00,135.69,idle,0.0,0.0,486998.0,0.0,0.0,0.0,4653.836,7036.2501
2025-03-05 00:00:00,128.03,idle,0.0,0.0,486998.0,0.0,0.0,0.0,3859.925,6820.9476
2025-03-05 01:00:00,120.07,idle,0.0,0.0,486998.0,0.0,0.0,0.0,4084.485,6720.7852
2025-03-05 02:00:00,119.81,idle,0.0,0.0,486998.0,0.0,0.0,0.0,4368.249,6728.1681
2025-03-05 03:00:00,117.1,pump,900.0,0.0,487727.0,105390.0,0.0,-105390.0,4435.231,6905.8574
2025-03-05 04:00:00,117.1,idle,0.0,0.0,487727.0,0.0,0.0,0.0,3940.164,6682.5508
2025-03-05 05:00:00,131.21,idle,0.0,0.0,487727.0,0.0,0.0,0.0,3560.25,7116.7962
2025-03-05 06:00:00,145.49,idle,0.0,0.0,487727.0,0.0,0.0,0.0,2271.12,7990.3229
2025-03-05 07:00:00,150.13,generate,0.0,2000.0,485727.0,0.0,300260.0,300260.0,2015.501,8638.4451
2025-03-05 08:00:00,147.54,generate,0.0,2000.0,483727.0,0.0,295080.0,295080.0,3642.243,8559.1539
2025-03-05 09:00:00,133.61,idle,0.0,0.0,483727.0,0.0,0.0,0.0,4301.157,8334.2008
2025-03-05 10:00:00,117.3,idle,0.0,0.0,483727.0,0.0,0.0,0.0,4724.289,8343.882
2025-03-05 11:00:00,108.81,pump,900.0,0.0,484456.0,97929.0,0.0,-97929.0,5123.988,8519.6302
2025-03-05 12:00:00,102.83,pump,900.0,0.0,485185.0,92547.0,0.0,-92547.0,4905.953,8395.7647
2025-03-05 13:00:00,99.35,pump,900.0,0.0,485914.0,89415.0,0.0,-89415.0,4846.327,8290.4923
2025-03-05 14:00:00,100.47,pump,900.0,0.0,486643.0,90423.0,0.0,-90423.0,4872.36,7781.0544
2025-03-05 15:00:00,114.66,pump,900.0,0.0,487372.0,103194.0,0.0,-103194.0,4650.549,7580.6649
2025-03-05 16:00:00,134.38,idle,0.0,0.0,487372.0,0.0,0.0,0.0,4133.41,7091.6219
2025-03-05 17:00:00,147.93,generate,0.0,2000.0,485372.0,0.0,295860.0,295860.0,2890.789,7535.0082
2025-03-05 18:00:00,158.79,generate,0.0,2000.0,483372.0,0.0,317580.0,317580.0,2203.935,8302.14
2025-03-05 19:00:00,155.32,generate,0.0,2000.0,481372.0,0.0,310640.0,310640.0,1996.697,8261.6933
2025-03-05 20:00:00,145.87,generate,0.0,2000.0,479372.0,0.0,291740.0,291740.0,3640.064,7833.004
2025-03-05 21:00:00,143.15,idle,0.0,0.0,479372.0,0.0,0.0,0.0,4169.722,7453.673
2025-03-05 22:00:00,136.87,idle,0.0,0.0,479372.0,0.0,0.0,0.0,4426.715,7239.3971
2025-03-05 23:00:00,130.94,idle,0.0,0.0,479372.0,0.0,0.0,0.0,4596.244,6879.6561
2025-03-06 00:00:00,124.07,idle,0.0,0.0,479372.0,0.0,0.0,0.0,4620.702,6849.1135
2025-03-06 01:00:00,111.58,idle,0.0,0.0,479372.0,0.0,0.0,0.0,4947.248,6729.1071
2025-03-06 02:00:00,109.18,idle,0.0,0.0,479372.0,0.0,0.0,0.0,5030.565,6806.5785
2025-03-06 03:00:00,108.04,pump,900.0,0.0,480101.0,97236.0,0.0,-97236.0,4985.648,6854.1915
2025-03-06 04:00:00,108.98,idle,0.0,0.0,480101.0,0.0,0.0,0.0,4729.294,6920.0145
2025-03-06 05:00:00,124.03,idle,0.0,0.0,480101.0,0.0,0.0,0.0,3895.685,6915.3179
2025-03-06 06:00:00,141.65,idle,0.0,0.0,480101.0,0.0,0.0,0.0,3229.881,7854.7844
2025-03-06 07:00:00,143.89,generate,0.0,2000.0,478101.0,0.0,287780.0,287780.0,2565.039,8471.1119
2025-03-06 08:00:00,143.7,generate,0.0,2000.0,476101.0,0.0,287400.0,287400.0,2645.884,8321.5229
2025-03-06 09:00:00,123.4,idle,0.0,0.0,476101.0,0.0,0.0,0.0,4641.897,8101.6202
2025-03-06 10:00:00,112.37,idle,0.0,0.0,476101.0,0.0,0.0,0.0,5315.174,8686.6302
2025-03-06 11:00:00,99.0,pump,900.0,0.0,476830.0,89100.0,0.0,-89100.0,5949.757,8646.7377
2025-03-06 12:00:00,83.83,pump,900.0,0.0,477559.0,75447.0,0.0,-75447.0,5996.606,8237.4705
2025-03-06 13:00:00,60.04,pump,900.0,0.0,478288.0,54036.0,0.0,-54036.0,5551.687,8102.3897
2025-03-06 14:00:00,85.08,pump,900.0,0.0,479017.0,76572.0,0.0,-76572.0,5606.389,7893.5828
2025-03-06 15:00:00,105.95,pump,900.0,0.0,479746.0,95355.0,0.0,-95355.0,5282.503,7597.844
2025-03-06 16:00:00,116.4,idle,0.0,0.0,479746.0,0.0,0.0,0.0,4620.212,7198.5007
2025-03-06 17:00:00,149.4,generate,0.0,2000.0,477746.0,0.0,298800.0,298800.0,2018.045,7536.7327
2025-03-06 18:00:00,161.09,generate,0.0,2000.0,475746.0,0.0,322180.0,322180.0,1629.755,8188.7051
2025-03-06 19:00:00,152.6,generate,0.0,2000.0,473746.0,0.0,305200.0,305200.0,1821.276,8112.0539
2025-03-06 20:00:00,143.0,generate,0.0,2000.0,471746.0,0.0,286000.0,286000.0,2308.382,7729.6308
2025-03-06 21:00:00,139.32,idle,0.0,0.0,471746.0,0.0,0.0,0.0,3359.654,7338.1438
2025-03-06 22:00:00,133.59,idle,0.0,0.0,471746.0,0.0,0.0,0.0,4667.842,7139.0959
2025-03-06 23:00:00,129.96,idle,0.0,0.0,471746.0,0.0,0.0,0.0,4637.583,7005.2676
2025-03-07 00:00:00,113.03,idle,0.0,0.0,471746.0,0.0,0.0,0.0,4511.512,6943.6862
2025-03-07 01:00:00,107.58,idle,0.0,0.0,471746.0,0.0,0.0,0.0,4505.089,6665.7545
2025-03-07 02:00:00,106.63,idle,0.0,0.0,471746.0,0.0,0.0,0.0,4557.094,6840.8018
2025-03-07 03:00:00,104.74,pump,900.0,0.0,472475.0,94266.0,0.0,-94266.0,4585.233,6934.3025
2025-03-07 04:00:00,107.81,idle,0.0,0.0,472475.0,0.0,0.0,0.0,4431.794,6946.5803
2025-03-07 05:00:00,123.19,idle,0.0,0.0,472475.0,0.0,0.0,0.0,3656.63,6984.1957
2025-03-07 06:00:00,145.83,generate,0.0,2000.0,470475.0,0.0,291660.0,291660.0,2151.955,7638.2563
2025-03-07 07:00:00,150.07,generate,0.0,2000.0,468475.0,0.0,300140.0,300140.0,2097.619,8229.7155
2025-03-07 08:00:00,136.36,idle,0.0,0.0,468475.0,0.0,0.0,0.0,3530.1,8174.3622
2025-03-07 09:00:00,130.3,idle,0.0,0.0,468475.0,0.0,0.0,0.0,3698.87,7954.9929
2025-03-07 10:00:00,113.25,idle,0.0,0.0,468475.0,0.0,0.0,0.0,4012.568,7852.4568
2025-03-07 11:00:00,100.03,pump,900.0,0.0,469204.0,90027.0,0.0,-90027.0,4832.716,8459.9073
2025-03-07 12:00:00,15.49,pump,900.0,0.0,469933.0,13941.0,0.0,-13941.0,5681.062,8251.3166
2025-03-07 13:00:00,13.51,pump,900.0,0.0,470662.0,12159.0,0.0,-12159.0,5448.639,8009.2421
2025-03-07 14:00:00,36.9,pump,900.0,0.0,471391.0,33210.0,0.0,-33210.0,5059.922,7686.3367
2025-03-07 15:00:00,81.08,pump,900.0,0.0,472120.0,72972.0,0.0,-72972.0,4525.075,7547.4148
2025-03-07 16:00:00,125.24,idle,0.0,0.0,472120.0,0.0,0.0,0.0,2407.785,6746.9734
2025-03-07 17:00:00,155.02,generate,0.0,2000.0,470120.0,0.0,310040.0,310040.0,2088.133,7218.4725
2025-03-07 18:00:00,181.19,generate,0.0,2000.0,468120.0,0.0,362380.0,362380.0,2268.314,7961.8722
2025-03-07 19:00:00,173.35,generate,0.0,2000.0,466120.0,0.0,346700.0,346700.0,1987.981,7956.2769
2025-03-07 20:00:00,144.24,generate,0.0,2000.0,464120.0,0.0,288480.0,288480.0,1912.01,7466.5935
2025-03-07 21:00:00,130.38,idle,0.0,0.0,464120.0,0.0,0.0,0.0,2764.438,7119.5703
2025-03-07 22:00:00,125.34,idle,0.0,0.0,464120.0,0.0,0.0,0.0,3157.398,7037.0091
2025-03-07 23:00:00,121.08,idle,0.0,0.0,464120.0,0.0,0.0,0.0,3851.826,6728.1071
2025-03-08 00:00:00,122.54,idle,0.0,0.0,464120.0,0.0,0.0,0.0,4620.419,6947.8434
2025-03-08 01:00:00,119.06,idle,0.0,0.0,464120.0,0.0,0.0,0.0,4428.567,6797.7229
2025-03-08 02:00:00,114.61,idle,0.0,0.0,464120.0,0.0,0.0,0.0,4152.669,6816.9695
2025-03-08 03:00:00,115.06,idle,0.0,0.0,464120.0,0.0,0.0,0.0,4227.399,6703.0838
2025-03-08 04:00:00,115.8,idle,0.0,0.0,464120.0,0.0,0.0,0.0,4063.373,6637.6636
2025-03-08 05:00:00,120.43,idle,0.0,0.0,464120.0,0.0,0.0,0.0,4047.373,6687.8977
2025-03-08 06:00:00,129.73,idle,0.0,0.0,464120.0,0.0,0.0,0.0,3556.016,6715.8542
2025-03-08 07:00:00,131.63,generate,0.0,2000.0,462120.0,0.0,263260.0,263260.0,4299.844,6978.118
2025-03-08 08:00:00,118.58,idle,0.0,0.0,462120.0,0.0,0.0,0.0,4811.609,7345.0877
2025-03-08 09:00:00,104.94,idle,0.0,0.0,462120.0,0.0,0.0,0.0,5193.349,7358.832
2025-03-08 10:00:00,75.31,pump,900.0,0.0,462849.0,67779.0,0.0,-67779.0,5622.69,7507.3129
2025-03-08 11:00:00,20.8,pump,900.0,0.0,463578.0,18720.0,0.0,-18720.0,6298.664,7496.9653
2025-03-08 12:00:00,11.98,pump,900.0,0.0,464307.0,10782.0,0.0,-10782.0,6321.802,7203.7128
2025-03-08 13:00:00,10.56,pump,900.0,0.0,465036.0,9504.0,0.0,-9504.0,6184.504,6888.7045
2025-03-08 14:00:00,20.6,pump,900.0,0.0,465765.0,18540.0,0.0,-18540.0,6156.407,6887.4916
2025-03-08 15:00:00,64.99,pump,900.0,0.0,466494.0,58490.99999999999,0.0,-58490.99999999999,5357.763,6622.6224
2025-03-08 16:00:00,109.44,idle,0.0,0.0,466494.0,0.0,0.0,0.0,3950.739,6517.6469
2025-03-08 17:00:00,135.67,generate,0.0,2000.0,464494.0,0.0,271340.0,271340.0,3050.237,6314.2362
2025-03-08 18:00:00,148.56,generate,0.0,2000.0,462494.0,0.0,297120.0,297120.0,2674.18,6981.0726
2025-03-08 19:00:00,140.05,generate,0.0,2000.0,460494.0,0.0,280100.0,280100.0,2700.252,6945.5891
